Final_Submission,Inspiration,Dino_Similarity,Color_Similarity,Contrast_Similarity,ResNet_Similarity,Source
19_data\19\final\3.jpg,data\19\ai\19A_19.png,0.4718819765882145,0.4504440396250225,0.4983011200420104,0.7298651460266792,AI
19_data\19\final\3.jpg,data\19\ai\19A_20.png,0.7753480340148883,0.6608883538902464,0.6973724534501418,0.6329731438864648,AI
19_data\19\final\3.jpg,data\19\ai\19B_11.png,0.5950874730257655,0.7589724122564916,0.8330363735050565,0.49477247419366605,AI
19_data\19\final\3.jpg,data\19\ai\19B_12.png,0.5491916285404385,0.5039743767902175,0.8163150224503705,0.6168562940469139,AI
19_data\19\final\3.jpg,data\19\ai\19B_13.png,0.7483504390685402,0.6686419989213194,0.7981579340234525,0.6322169233458158,AI
19_data\19\final\3.jpg,data\19\ai\19B_14.png,0.6210552496953372,0.8600639275820687,0.928734460216963,0.6560834535806839,AI
19_data\19\final\6.jpg,data\19\web\19A_1.png,0.4466871324756762,0.5649075675469861,0.8017353496268832,0.6343560665326239,Web
19_data\19\final\6.jpg,data\19\web\19A_10.png,0.28206722098982195,0.5881096724608201,0.7513456573411614,0.5972434106157016,Web
19_data\19\final\6.jpg,data\19\web\19A_2.png,0.5078940953234578,0.5862106783873462,0.8414060512235845,0.6800903222357603,Web
19_data\19\final\6.jpg,data\19\web\19A_3.png,0.5112017875725919,0.7431070440109521,0.8361026142830101,0.6560526005539511,Web
19_data\19\final\6.jpg,data\19\web\19A_4.png,0.32252951590401424,0.8199101180737858,0.8741180500620108,0.5827345605374683,Web
19_data\19\final\6.jpg,data\19\web\19A_5.png,0.21709156360543708,0.5145657541258315,0.8195960126929067,0.3694684768037464,Web
19_data\19\final\6.jpg,data\19\web\19A_6.png,0.27277802657040573,0.6427655549814593,0.7960212490335061,0.6121963085960442,Web
19_data\19\final\6.jpg,data\19\web\19A_7.png,0.06687061202186186,0.24750887149412623,0.7393496415544076,0.3572881732153198,Web
19_data\19\final\6.jpg,data\19\web\19A_8.png,0.20790064629412108,0.5759004009398038,0.7050447614742043,0.48991547931167967,Web
19_data\19\final\6.jpg,data\19\web\19A_9.png,0.44212425718195647,0.7844392883921261,0.8572349192571315,0.5529651392400846,Web
19_data\19\final\6.jpg,data\19\web\19B_1.png,0.466362798443832,0.6099301623798951,0.8579792500325425,0.6102694942251543,Web
19_data\19\final\6.jpg,data\19\web\19B_10.png,0.13961755598902814,0.79377061135076,0.8052807485255412,0.44519016043413207,Web
19_data\19\final\6.jpg,data\19\web\19B_2.png,0.6460282090602375,0.5475507783377723,0.8169637993051009,0.6754469417124727,Web
19_data\19\final\6.jpg,data\19\web\19B_3.png,0.4857254968287187,0.6924477438705837,0.89753042235745,0.5936340350022232,Web
19_data\19\final\6.jpg,data\19\web\19B_4.png,0.3629452655484185,0.4465988214176312,0.8026521602133218,0.552113360019416,Web
19_data\19\final\6.jpg,data\19\web\19B_5.png,0.45808975318350115,0.490783287667766,0.6880574750947577,0.5583493137906548,Web
19_data\19\final\6.jpg,data\19\web\19B_6.png,0.44015941771633266,0.7559621711603615,0.839931567892408,0.4580868327370111,Web
19_data\19\final\6.jpg,data\19\web\19B_7.png,0.2811082244696999,0.42251464929433874,0.8247014253130265,0.5357570778369907,Web
19_data\19\final\6.jpg,data\19\web\19B_8.png,0.4315802645278775,0.48571894441424707,0.9236617435291117,0.6974860728848121,Web
19_data\19\final\6.jpg,data\19\web\19B_9.png,0.40906353016910213,0.5964505479495019,0.9180683223740143,0.6673555211946635,Web
19_data\19\final\6.jpg,data\19\ai\19A_11.png,0.5062572812206894,0.4824317754292443,0.5910504710381044,0.6559283314184995,AI
19_data\19\final\6.jpg,data\19\ai\19A_12.png,0.45956819290675355,0.46023187504791346,0.5819579182554174,0.6101537953749063,AI
19_data\19\final\6.jpg,data\19\ai\19A_13.png,0.4522506808772398,0.49443753490599823,0.6450662466512815,0.6704277541830089,AI
19_data\19\final\6.jpg,data\19\ai\19A_14.png,0.4788350568900062,0.4890891872447136,0.6325881295442707,0.6613593211519941,AI
19_data\19\final\6.jpg,data\19\ai\19A_15.png,0.4701257710241926,0.45261272374199796,0.5574083193043236,0.6461753468568506,AI
19_data\19\final\6.jpg,data\19\ai\19A_16.png,0.5293176348842643,0.4287561568073869,0.5921074475002597,0.6102932767665942,AI
19_data\19\final\6.jpg,data\19\ai\19A_17.png,0.46013132040155047,0.3909286176245342,0.5705861716691801,0.5665522551446752,AI
19_data\19\final\6.jpg,data\19\ai\19A_18.png,0.46296261796630517,0.38812389901475947,0.5684348142276076,0.5517435522128824,AI
19_data\19\final\6.jpg,data\19\ai\19A_19.png,0.45472012326766836,0.40433393835189396,0.6044249783169708,0.6345866072045996,AI
19_data\19\final\6.jpg,data\19\ai\19A_20.png,0.7357569153040973,0.6248565516924528,0.8458275415728339,0.5759926385535244,AI
19_data\19\final\6.jpg,data\19\ai\19B_11.png,0.5313132591437091,0.6766036677545634,0.6572967188282015,0.4682475486172193,AI
19_data\19\final\6.jpg,data\19\ai\19B_12.png,0.5482591839049871,0.47095938408108223,0.890897640249321,0.6100773055794646,AI
19_data\19\final\6.jpg,data\19\ai\19B_13.png,0.6884055523822215,0.7129972968476793,0.9308817498894676,0.6713755205979574,AI
19_data\19\final\6.jpg,data\19\ai\19B_14.png,0.5003603870408164,0.857126338669681,0.7848060357773542,0.6533629236713795,AI
19_data\19\final\7.jpg,data\19\web\19A_1.png,0.37898568236883834,0.5954629099993539,0.7275026795504863,0.6878524295446227,Web
19_data\19\final\7.jpg,data\19\web\19A_10.png,0.2734262807124642,0.6954469551555412,0.6602667349460132,0.6572807224236209,Web
19_data\19\final\7.jpg,data\19\web\19A_2.png,0.3478393679908598,0.7150771285274301,0.7602547903740331,0.6452589691114602,Web
19_data\19\final\7.jpg,data\19\web\19A_3.png,0.4527562541922845,0.8940283308110901,0.9618392506500716,0.6978229922218769,Web
19_data\19\final\7.jpg,data\19\web\19A_4.png,0.2600159225980606,0.9486872268968777,0.865995854475693,0.6281816045577205,Web
19_data\19\final\7.jpg,data\19\web\19A_5.png,0.2084608124255994,0.6744953034468114,0.7583804133194375,0.4540424080208871,Web
19_data\19\final\7.jpg,data\19\web\19A_6.png,0.262378203790433,0.6026518963506844,0.689784833352083,0.5997841787928614,Web
19_data\19\final\7.jpg,data\19\web\19A_7.png,0.08522419657690325,0.40418008170057124,0.6492575954294489,0.3687116134917072,Web
19_data\19\final\7.jpg,data\19\web\19A_8.png,0.16616894709906732,0.6412859632258298,0.663242444232704,0.4808700789221495,Web
19_data\19\final\7.jpg,data\19\web\19A_9.png,0.27675600751239315,0.8128329499317889,0.7830421115021741,0.48042088884891804,Web
19_data\19\final\7.jpg,data\19\web\19B_1.png,0.49495973035264473,0.7630193684739942,0.7383078054302971,0.6575286179231339,Web
19_data\19\final\7.jpg,data\19\web\19B_10.png,0.18969905329313766,0.9195304007050098,0.8119853650053233,0.46921716925943685,Web
19_data\19\final\7.jpg,data\19\web\19B_2.png,0.6596742381560337,0.6900161678802638,0.704623890411216,0.6705018871500197,Web
19_data\19\final\7.jpg,data\19\web\19B_3.png,0.8615584398657994,0.8391355262968451,0.7760602170909733,0.6413377422451373,Web
19_data\19\final\7.jpg,data\19\web\19B_4.png,0.4432524529520304,0.5321249939492843,0.8030385070865406,0.5832137466089122,Web
19_data\19\final\7.jpg,data\19\web\19B_5.png,0.4461580690244768,0.6421578449633529,0.722370624232483,0.6611111042667861,Web
19_data\19\final\7.jpg,data\19\web\19B_6.png,0.42925567797706965,0.7660475667567409,0.7657608766431614,0.4783270610451238,Web
19_data\19\final\7.jpg,data\19\web\19B_7.png,0.24347896713034783,0.5878473108030194,0.7152799572718567,0.5760635576635839,Web
19_data\19\final\7.jpg,data\19\web\19B_8.png,0.7052467753827757,0.47085403109703083,0.826625561578884,0.7805532408346022,Web
19_data\19\final\7.jpg,data\19\web\19B_9.png,0.66195264751611,0.7549930488111841,0.8096146198468546,0.7985162372355645,Web
19_data\19\final\7.jpg,data\19\ai\19A_11.png,0.4796872268293962,0.6185907717022667,0.6724014503007033,0.6722336204039636,AI
19_data\19\final\7.jpg,data\19\ai\19A_12.png,0.3355617564421385,0.5763032997175402,0.6559187886848507,0.5704463784840419,AI
19_data\19\final\7.jpg,data\19\ai\19A_13.png,0.34881019323339024,0.6147959665559071,0.6895246890069431,0.6473703659999217,AI
19_data\19\final\7.jpg,data\19\ai\19A_14.png,0.36890058391308644,0.598235930973722,0.6771826538425075,0.6516310832888705,AI
19_data\19\final\7.jpg,data\19\ai\19A_15.png,0.3842378693502887,0.6081603057417286,0.6433891273801419,0.7003326931151739,AI
19_data\19\final\7.jpg,data\19\ai\19A_16.png,0.5450195862813154,0.578207609222809,0.6541950026211948,0.6220250330531797,AI
19_data\19\final\7.jpg,data\19\ai\19A_17.png,0.5468976929365219,0.543691335038229,0.6503043135522912,0.6535553265741993,AI
19_data\19\final\7.jpg,data\19\ai\19A_18.png,0.5696408628385435,0.5285733625647572,0.6522430156654898,0.6014905225768898,AI
19_data\19\final\7.jpg,data\19\ai\19A_19.png,0.5671018200446937,0.5461163147521675,0.6850685652135214,0.7510231447515279,AI
19_data\19\final\7.jpg,data\19\ai\19A_20.png,0.8481632399161794,0.7079810023047711,0.9305173827798544,0.7013202042277539,AI
19_data\19\final\7.jpg,data\19\ai\19B_11.png,0.5448132947009825,0.5967119222674455,0.5733184096407934,0.49350492901205983,AI
19_data\19\final\7.jpg,data\19\ai\19B_12.png,0.7930514320128244,0.6142569195356774,0.8401077494930359,0.7104310601705262,AI
19_data\19\final\7.jpg,data\19\ai\19B_13.png,0.7790456892935765,0.8509394376267416,0.8687969260498949,0.7303373687413952,AI
19_data\19\final\7.jpg,data\19\ai\19B_14.png,0.7212760159845691,0.8066849313436711,0.6821697757300982,0.6893087352578373,AI
19_data\19\final\8.jpg,data\19\web\19A_1.png,0.3298592080041267,0.5236305112101992,0.822260934798765,0.5265288089869297,Web
19_data\19\final\8.jpg,data\19\web\19A_10.png,0.28051657084801995,0.5524091515192694,0.7714860338063326,0.5433964158103122,Web
19_data\19\final\8.jpg,data\19\web\19A_2.png,0.40670457841910496,0.5591707791487375,0.8588460210368714,0.7331170336186043,Web
19_data\19\final\8.jpg,data\19\web\19A_3.png,0.4175410600762156,0.6897635176448637,0.834270816782847,0.6352955840480639,Web
19_data\19\final\8.jpg,data\19\web\19A_4.png,0.2544570755699012,0.7420294739078848,0.8844840952573284,0.5677824124570809,Web
19_data\19\final\8.jpg,data\19\web\19A_5.png,0.25209768881738265,0.47750088211138964,0.8414184523140684,0.4890083146228831,Web
19_data\19\final\8.jpg,data\19\web\19A_6.png,0.3019153152651076,0.6251113138486046,0.8143767556607053,0.5685957325228986,Web
19_data\19\final\8.jpg,data\19\web\19A_7.png,0.1007270339352243,0.22034226975194812,0.7444706977460896,0.32893306323365323,Web
19_data\19\final\8.jpg,data\19\web\19A_8.png,0.10397226149537454,0.5197986558309265,0.7202664170431723,0.48407622261680056,Web
19_data\19\final\8.jpg,data\19\web\19A_9.png,0.17356280207108382,0.7278644630228538,0.8798664241705593,0.4466132562921829,Web
19_data\19\final\8.jpg,data\19\web\19B_1.png,0.46497179422737767,0.5801729099138276,0.870416545705739,0.6413146024750876,Web
19_data\19\final\8.jpg,data\19\web\19B_10.png,0.16979820659670114,0.6920782166518024,0.7979804555085986,0.48473431339186873,Web
19_data\19\final\8.jpg,data\19\web\19B_2.png,0.5774066282354766,0.5152973080237542,0.8321744290979038,0.6162263780844524,Web
19_data\19\final\8.jpg,data\19\web\19B_3.png,0.8298921301661056,0.6652811421284057,0.9041417666418013,0.6760745008465031,Web
19_data\19\final\8.jpg,data\19\web\19B_4.png,0.39412393742164153,0.42922534086928243,0.805684191458866,0.5521291079184775,Web
19_data\19\final\8.jpg,data\19\web\19B_5.png,0.33703989500979914,0.46118921582019407,0.6939541152992387,0.5562606281579827,Web
19_data\19\final\8.jpg,data\19\web\19B_6.png,0.32392798208679696,0.6796107372681651,0.8476187184655462,0.419117210273608,Web
19_data\19\final\8.jpg,data\19\web\19B_7.png,0.2550869257591319,0.3802191693561454,0.8427057657812919,0.5310989135717269,Web
19_data\19\final\8.jpg,data\19\web\19B_8.png,0.7080919595664822,0.46152610800101446,0.935207780504101,0.6857202497145426,Web
19_data\19\final\8.jpg,data\19\web\19B_9.png,0.6663635730829374,0.5626231133102629,0.9338797797745598,0.7142999011685424,Web
19_data\19\final\8.jpg,data\19\ai\19A_11.png,0.37198284447094687,0.45526517368706654,0.5779515238348517,0.7237968484597349,AI
19_data\19\final\8.jpg,data\19\ai\19A_12.png,0.23751392813241362,0.4330652733057355,0.5673132049094451,0.6943169956736664,AI
19_data\19\final\8.jpg,data\19\ai\19A_13.png,0.25560549895721946,0.4672709331638203,0.6277569484202173,0.730088616213362,AI
19_data\19\final\8.jpg,data\19\ai\19A_14.png,0.25791444214812376,0.4619225855025356,0.6151712170258159,0.7234919605636184,AI
19_data\19\final\8.jpg,data\19\ai\19A_15.png,0.2972342865942337,0.42544612199982,0.5454475795970495,0.7304158939795729,AI
19_data\19\final\8.jpg,data\19\ai\19A_16.png,0.47809464913687927,0.4015895550652091,0.5763598586680212,0.7442123391002604,AI
19_data\19\final\8.jpg,data\19\ai\19A_17.png,0.48688236930347156,0.36376201588235624,0.5573378687798617,0.6389919480563584,AI
19_data\19\final\8.jpg,data\19\ai\19A_18.png,0.4968511882390845,0.3609572972725815,0.5561971228121629,0.6244261055815215,AI
19_data\19\final\8.jpg,data\19\ai\19A_19.png,0.5084091383087757,0.3771673366097162,0.5916637156012633,0.7528071567452135,AI
19_data\19\final\8.jpg,data\19\ai\19A_20.png,0.7965475138154501,0.5986483543086213,0.8537373447173222,0.7826558531807302,AI
19_data\19\final\8.jpg,data\19\ai\19B_11.png,0.5416152230872369,0.6351542888499148,0.6737218386976731,0.6195036551462929,AI
19_data\19\final\8.jpg,data\19\ai\19B_12.png,0.7416221546851064,0.4449551385353634,0.9153015726708221,0.6904951841157049,AI
19_data\19\final\8.jpg,data\19\ai\19B_13.png,0.7505780535188119,0.6873187892802368,0.9574113888805508,0.71333081616915,AI
19_data\19\final\8.jpg,data\19\ai\19B_14.png,0.7190516138606091,0.7882534057262152,0.8036480203493597,0.6188442788284442,AI
19_data\19\final\9.jpg,data\19\web\19A_1.png,0.3570460290472766,0.5761444539226098,0.8430869388242141,0.5735473219278192,Web
19_data\19\final\9.jpg,data\19\web\19A_10.png,0.2927532586979988,0.6093434741960854,0.8067230127621724,0.528223154371673,Web
19_data\19\final\9.jpg,data\19\web\19A_2.png,0.4131267214126821,0.6073643923744273,0.8787321339698589,0.6988873145155938,Web
19_data\19\final\9.jpg,data\19\web\19A_3.png,0.38467548188680034,0.7637257697666329,0.780142254961002,0.6935269225064634,Web
19_data\19\final\9.jpg,data\19\web\19A_4.png,0.20901912143092874,0.8342245545201318,0.849225944272559,0.7056716594112953,Web
19_data\19\final\9.jpg,data\19\web\19A_5.png,0.14495225123717853,0.536435360119993,0.8512942030434281,0.47232957545967397,Web
19_data\19\final\9.jpg,data\19\web\19A_6.png,0.26578032504843985,0.6612836250330761,0.8570618555652546,0.5727989217724185,Web
19_data\19\final\9.jpg,data\19\web\19A_7.png,0.06449259126710521,0.268523437900182,0.7781685350255618,0.31282435516504575,Web
19_data\19\final\9.jpg,data\19\web\19A_8.png,0.11510195994819689,0.5857108721661058,0.7302271360634897,0.5000663393639038,Web
19_data\19\final\9.jpg,data\19\web\19A_9.png,0.21733066441440207,0.7995217162803767,0.8907994052384428,0.3813586762380326,Web
19_data\19\final\9.jpg,data\19\web\19B_1.png,0.41545278027971616,0.6309447287859509,0.9194912980946308,0.5732829286292894,Web
19_data\19\final\9.jpg,data\19\web\19B_10.png,0.09464436439970485,0.7992191890268711,0.7769991805246832,0.4579880602000401,Web
19_data\19\final\9.jpg,data\19\web\19B_2.png,0.6463027291129628,0.569516675671319,0.8780693457869485,0.6942465050778672,Web
19_data\19\final\9.jpg,data\19\web\19B_3.png,0.8722847320380703,0.7134623102766395,0.9456149093162516,0.6732328085301335,Web
19_data\19\final\9.jpg,data\19\web\19B_4.png,0.3324272621199796,0.46768945992771704,0.7857265452427193,0.5666846660510703,Web
19_data\19\final\9.jpg,data\19\web\19B_5.png,0.42106545050446365,0.5133772601429883,0.669331111675011,0.6374585097763118,Web
19_data\19\final\9.jpg,data\19\web\19B_6.png,0.35320920642347814,0.7487220671753042,0.8607019108708688,0.4588634077050185,Web
19_data\19\final\9.jpg,data\19\web\19B_7.png,0.19647624199849462,0.4409460916488397,0.8861383672217049,0.5228085553086301,Web
19_data\19\final\9.jpg,data\19\web\19B_8.png,0.7219592376370004,0.5063649258362084,0.9320552858641936,0.6439630348601172,Web
19_data\19\final\9.jpg,data\19\web\19B_9.png,0.6846579052753066,0.6181178831065579,0.9490065103174803,0.7302270263193994,Web
19_data\19\final\9.jpg,data\19\ai\19A_11.png,0.43404023724803287,0.5034463418353002,0.5415935155798139,0.7066918447362138,AI
19_data\19\final\9.jpg,data\19\ai\19A_12.png,0.27548593399688337,0.4812464414539693,0.533335651477808,0.6701708598840322,AI
19_data\19\final\9.jpg,data\19\ai\19A_13.png,0.30839799053262185,0.5154521013120539,0.6018676581561758,0.6761967345392189,AI
19_data\19\final\9.jpg,data\19\ai\19A_14.png,0.32282598685320324,0.5101037536507694,0.589602246134018,0.6275362620818926,AI
19_data\19\final\9.jpg,data\19\ai\19A_15.png,0.3206542869577954,0.47362729014805377,0.5082922675212532,0.6947390822199417,AI
19_data\19\final\9.jpg,data\19\ai\19A_16.png,0.5653458152510663,0.4497707232134427,0.5460970153406483,0.6440867683527435,AI
19_data\19\final\9.jpg,data\19\ai\19A_17.png,0.5668581851709865,0.4119431840305898,0.5218880216378201,0.563755128311364,AI
19_data\19\final\9.jpg,data\19\ai\19A_18.png,0.5947246809229318,0.4091384654208153,0.5195760240467554,0.5419977452650915,AI
19_data\19\final\9.jpg,data\19\ai\19A_19.png,0.5919996243585919,0.4253485047579498,0.5553754420956212,0.6754013049437637,AI
19_data\19\final\9.jpg,data\19\ai\19A_20.png,0.804516492313334,0.6467108822090704,0.803030163789033,0.7591039595413976,AI
19_data\19\final\9.jpg,data\19\ai\19B_11.png,0.5051379528097051,0.6667049965860591,0.7085798876805224,0.5666786668514278,AI
19_data\19\final\9.jpg,data\19\ai\19B_12.png,0.733596492012513,0.4930367296241899,0.8968438328961336,0.67177928815961,AI
19_data\19\final\9.jpg,data\19\ai\19B_13.png,0.8581519016591138,0.735420752525569,0.9178360949679082,0.6742856680673905,AI
19_data\19\final\9.jpg,data\19\ai\19B_14.png,0.8084877307162399,0.8523229820257241,0.84449319948317,0.6529580848240765,AI
2_data\2\final\1.png,data\2\web\2A_1.jpg,0.8258227819637615,0.7904568186889982,0.8256790495355191,0.8473366526405022,Web
2_data\2\final\1.png,data\2\web\2A_10.jpg,0.56388935988601,0.7387764953098296,0.9241142431737958,0.8098954334145886,Web
2_data\2\final\1.png,data\2\web\2A_2.jpg,0.7535810432325833,0.6450379024251875,0.9081004455857573,0.8458792756416371,Web
2_data\2\final\1.png,data\2\web\2A_3.jpg,0.7133627178094223,0.8028941785583601,0.7225895821504625,0.788060917801484,Web
2_data\2\final\1.png,data\2\web\2A_4.jpg,0.3408227438592137,0.7545407255821889,0.8025832414818638,0.6264631552458421,Web
2_data\2\final\1.png,data\2\web\2A_5.jpg,0.6835315833622477,0.8325405723046696,0.7520138742109276,0.8524077975240124,Web
2_data\2\final\1.png,data\2\web\2A_6.jpg,0.38470114703556196,0.8515518309801593,0.8911503737576132,0.7144092794334528,Web
2_data\2\final\1.png,data\2\web\2A_7.jpg,0.6212153306232063,0.8511267192073105,0.9480185166916126,0.8124101693504425,Web
2_data\2\final\1.png,data\2\web\2A_8.jpg,0.3556030587603832,0.6279677923112462,0.42729367616962366,0.5485000206490309,Web
2_data\2\final\1.png,data\2\web\2A_9.jpg,0.4058717493610503,0.792382304564559,0.7253155932027318,0.7510849579335586,Web
2_data\2\final\1.png,data\2\web\2B_1.jpg,0.46039359346021225,0.8204734894790521,0.7654808962936737,0.7248277466411579,Web
2_data\2\final\1.png,data\2\web\2B_10.jpg,0.3333344766091908,0.7644152862532833,0.715302838850004,0.5940480869061201,Web
2_data\2\final\1.png,data\2\web\2B_2.jpg,0.3405489599646015,0.6472939832559491,0.6245350680336134,0.7133751673950784,Web
2_data\2\final\1.png,data\2\web\2B_3.jpg,0.3056835747991897,0.7469194099399724,0.6346428345264378,0.7192675598582197,Web
2_data\2\final\1.png,data\2\web\2B_4.jpg,0.2785349001309918,0.7346264667512494,0.6765137122435516,0.6103032397231434,Web
2_data\2\final\1.png,data\2\web\2B_5.jpg,0.6005422038735184,0.8014918072334287,0.660602667170588,0.6973503409929007,Web
2_data\2\final\1.png,data\2\web\2B_6.jpg,0.900306322919755,0.7732777136949683,0.7110606512546838,0.7932707941767269,Web
2_data\2\final\1.png,data\2\web\2B_7.jpg,0.8176177644054284,0.7903860289109141,0.6692457630150164,0.827018220479907,Web
2_data\2\final\1.png,data\2\web\2B_8.jpg,0.3486689512608703,0.69669011346984,0.7910637546758812,0.7766952198216556,Web
2_data\2\final\1.png,data\2\web\2B_9.jpg,0.3202650600863545,0.6489379695842475,0.6793728948851503,0.7857066604560666,Web
2_data\2\final\1.png,data\2\ai\2A_11.png,0.8754965898855707,0.8214703652657616,0.8911290274908247,0.773167261917611,AI
2_data\2\final\1.png,data\2\ai\2A_12.png,0.3101369967661829,0.7290408161236056,0.7258591691134032,0.6013034761023222,AI
2_data\2\final\1.png,data\2\ai\2A_13.png,0.40208274355287155,0.6488557035572431,0.6887518776097392,0.6235646847899988,AI
2_data\2\final\1.png,data\2\ai\2A_14.png,0.39649182345419326,0.8165293979356978,0.7407849130348871,0.7517402633659356,AI
2_data\2\final\1.png,data\2\ai\2A_15.png,0.35255884419227757,0.7075081901959831,0.8684827321162345,0.6824450080954378,AI
2_data\2\final\1.png,data\2\ai\2A_16.png,0.921009364458221,0.8799565173926509,0.9618623807840936,0.8200799318362366,AI
2_data\2\final\1.png,data\2\ai\2B_11.png,0.40477490723424836,0.9469099661725765,0.8502144404030455,0.6975835598790026,AI
2_data\2\final\1.png,data\2\ai\2B_12.png,0.4238839991491685,0.6365248792715523,0.7450646657424319,0.6115045794515521,AI
2_data\2\final\1.png,data\2\ai\2B_13.png,0.39759438753723797,0.6940891786964465,0.7877937531845928,0.7228644014295879,AI
2_data\2\final\1.png,data\2\ai\2B_14.png,0.26777581546095497,0.7190849025469106,0.8239144128155778,0.6676020240228309,AI
2_data\2\final\1.png,data\2\ai\2B_15.png,0.28675957645711814,0.6017135062096736,0.8351495092350754,0.7420087045172956,AI
2_data\2\final\1.png,data\2\ai\2B_16.png,0.7517358963838048,0.8113741915487148,0.9517210627684555,0.8587430594750476,AI
2_data\2\final\1.png,data\2\ai\2B_17.png,0.8958665533395868,0.8117817082066078,0.7990520025842511,0.8182223225183655,AI
2_data\2\final\1.png,data\2\ai\2B_18.png,0.880290049977356,0.8809487271506246,0.7559154040667048,0.8339676504943421,AI
2_data\2\final\3.png,data\2\web\2A_1.jpg,0.2062172534598323,0.8415652028568714,0.6231023123567802,0.5927439037552686,Web
2_data\2\final\3.png,data\2\web\2A_10.jpg,0.2670297526750501,0.6905136385154974,0.5549966567341873,0.5201615155949463,Web
2_data\2\final\3.png,data\2\web\2A_2.jpg,0.2959403214017802,0.48001518868112747,0.5649441912861103,0.7018372066826585,Web
2_data\2\final\3.png,data\2\web\2A_3.jpg,0.40923113998676436,0.9338818094255503,0.6909325404331021,0.6217545334264424,Web
2_data\2\final\3.png,data\2\web\2A_4.jpg,0.31456107279384893,0.8206585654995882,0.6302936757868149,0.47704891013557815,Web
2_data\2\final\3.png,data\2\web\2A_5.jpg,0.32151184423610407,0.7839787732023271,0.6495176287178333,0.6086234638232461,Web
2_data\2\final\3.png,data\2\web\2A_6.jpg,0.2528809777805982,0.8400331832284422,0.5694625284354244,0.5105443700537737,Web
2_data\2\final\3.png,data\2\web\2A_7.jpg,0.2710618914309497,0.7854413371673076,0.5417923212970969,0.6007654764486687,Web
2_data\2\final\3.png,data\2\web\2A_8.jpg,0.5190366514469602,0.8433628451850864,0.8565648823432557,0.632318695482608,Web
2_data\2\final\3.png,data\2\web\2A_9.jpg,0.2551392431777613,0.7119789128924559,0.6728627521410042,0.6026185863668081,Web
2_data\2\final\3.png,data\2\web\2B_1.jpg,0.1525097006189676,0.9402279315645556,0.6564977064240808,0.46032164173240386,Web
2_data\2\final\3.png,data\2\web\2B_10.jpg,0.3225571218332559,0.888723310672685,0.7249048576816144,0.5392912491978079,Web
2_data\2\final\3.png,data\2\web\2B_2.jpg,0.1819859566630244,0.7108011116647482,0.7432773841830371,0.493327095594086,Web
2_data\2\final\3.png,data\2\web\2B_3.jpg,0.18294249374581398,0.8833076473770792,0.7435037295471425,0.503448816676618,Web
2_data\2\final\3.png,data\2\web\2B_4.jpg,0.2772936538979568,0.7539671499092792,0.7747648182596828,0.429077595737183,Web
2_data\2\final\3.png,data\2\web\2B_5.jpg,0.5621481451781095,0.8823432990435316,0.7223255808235599,0.6524625080821806,Web
2_data\2\final\3.png,data\2\web\2B_6.jpg,0.14109839659158124,0.8692932264759493,0.6818081066876165,0.5519623087427032,Web
2_data\2\final\3.png,data\2\web\2B_7.jpg,0.1358636849998842,0.922321216230888,0.7197408695342511,0.5289694119557729,Web
2_data\2\final\3.png,data\2\web\2B_8.jpg,0.1040822334789535,0.8090381431158019,0.6353606772580691,0.4256880479391758,Web
2_data\2\final\3.png,data\2\web\2B_9.jpg,0.21795755324031413,0.7624599571465098,0.727595731160596,0.5305613424323337,Web
2_data\2\final\3.png,data\2\ai\2A_11.png,0.1623790796512789,0.7057679657049111,0.5842610043468353,0.44619866874546077,AI
2_data\2\final\3.png,data\2\ai\2A_12.png,0.23407258972401743,0.774616688743204,0.6778567518127532,0.4373842375421665,AI
2_data\2\final\3.png,data\2\ai\2A_13.png,0.21133770160076829,0.6833162603641691,0.7363642861096057,0.4018894372145459,AI
2_data\2\final\3.png,data\2\ai\2A_14.png,0.21788865553327347,0.8873555346428061,0.6699093737982761,0.4889291466133152,AI
2_data\2\final\3.png,data\2\ai\2A_15.png,0.2013561170142394,0.7470139392828901,0.6002773873015689,0.3895366566363977,AI
2_data\2\final\3.png,data\2\ai\2A_16.png,0.1236841581543017,0.8625299178312312,0.5263331338159497,0.47574794084167804,AI
2_data\2\final\3.png,data\2\ai\2B_11.png,0.15997005241872403,0.8711435409731614,0.5996812898111311,0.38256462249473827,AI
2_data\2\final\3.png,data\2\ai\2B_12.png,0.19039368539632207,0.7730088989858315,0.685928369213727,0.382975889055944,AI
2_data\2\final\3.png,data\2\ai\2B_13.png,0.22678843904172055,0.7278704134236201,0.6517132315921279,0.3918924137817257,AI
2_data\2\final\3.png,data\2\ai\2B_14.png,0.12071995058839821,0.6903254349230022,0.6238526278126099,0.36248883653396885,AI
2_data\2\final\3.png,data\2\ai\2B_15.png,0.11644334041548111,0.5640862372006947,0.6229952280576039,0.41000817551644136,AI
2_data\2\final\3.png,data\2\ai\2B_16.png,0.14287717209411643,0.637894492241689,0.5436382805314189,0.5757731321237483,AI
2_data\2\final\3.png,data\2\ai\2B_17.png,0.25369552000188855,0.8055309209724795,0.6292189809068325,0.5378795089676518,AI
2_data\2\final\3.png,data\2\ai\2B_18.png,0.21489274297590763,0.8453327609979333,0.648029025183406,0.5338878986340947,AI
2_data\2\final\4.png,data\2\web\2A_1.jpg,0.5635555121817144,0.8068676809411025,0.9452641745359922,0.8083022173952471,Web
