Final_Submission,Inspiration,Similarity
8_2.jpg,8B_7.jpeg,0.7717281839983242
8_2.jpg,8B_8.jpeg,0.6104358316166203
8_2.jpg,8B_9.jpeg,0.8669049463136514
8_2.jpg,8A_11.jpg,0.7328484464729972
8_2.jpg,8A_12.jpg,0.9740649918418698
8_2.jpg,8A_13.jpg,0.7714336069046108
8_2.jpg,8A_14.jpg,0.7717566712104289
8_2.jpg,8A_15.jpg,0.7871815112083989
8_2.jpg,8A_16.jpg,0.742032706766096
8_2.jpg,8A_17.jpg,0.8250579169141113
8_2.jpg,8A_18.jpg,0.7915679529377999
8_2.jpg,8A_19.jpg,0.7317836668204255
8_2.jpg,8A_20.jpg,0.8701255514765567
8_2.jpg,8B_11.jpg,0.7206104187403845
8_2.jpg,8B_12.jpg,0.6771399296711824
8_2.jpg,8B_13.jpg,0.6947852056613792
8_2.jpg,8B_14.jpg,0.6954981673008084
8_2.jpg,8B_15.jpg,0.7785751618366539
8_2.jpg,8B_16.jpg,0.7797422504000429
8_2.jpg,8B_17.jpg,0.7248571526723055
8_2.jpg,8B_18.jpg,0.7631056326923371
8_2.jpg,8B_19.jpg,0.7585590232019218
8_2.jpg,8B_20.jpg,0.751209715471638
8_3.jpg,8A_1.jpg,0.9078701536095548
8_3.jpg,8A_10.JPG,0.8816254361546532
8_3.jpg,8A_2.JPG,0.9062581210501268
8_3.jpg,8A_3.JPG,0.8629368080669856
8_3.jpg,8A_4.JPG,0.6467365915097663
8_3.jpg,8A_5.JPG,0.7575010613745217
8_3.jpg,8A_6.JPG,0.6196506746254391
8_3.jpg,8A_7.JPG,0.9097082330712678
8_3.jpg,8A_8.JPG,0.9204948352013039
8_3.jpg,8A_9.JPG,0.7534937988000263
8_3.jpg,8B_1.jpeg,0.698426836767451
8_3.jpg,8B_10.jpeg,0.8506493329837389
8_3.jpg,8B_2.jpeg,0.8753190614209413
8_3.jpg,8B_3.jpeg,0.6971578347827583
8_3.jpg,8B_4.jpeg,0.9129283642337866
8_3.jpg,8B_5.jpeg,0.7488901288847696
8_3.jpg,8B_6.jpeg,0.6431611050395307
8_3.jpg,8B_7.jpeg,0.6604467215030811
8_3.jpg,8B_8.jpeg,0.5048978960734769
8_3.jpg,8B_9.jpeg,0.7654159934268487
8_3.jpg,8A_11.jpg,0.7921138916980124
8_3.jpg,8A_12.jpg,0.8592549750730208
8_3.jpg,8A_13.jpg,0.8743464316525539
8_3.jpg,8A_14.jpg,0.8495206620367255
8_3.jpg,8A_15.jpg,0.8932296005963423
8_3.jpg,8A_16.jpg,0.81614169244145
8_3.jpg,8A_17.jpg,0.7521043167530523
8_3.jpg,8A_18.jpg,0.860362862234261
8_3.jpg,8A_19.jpg,0.8416369940046603
8_3.jpg,8A_20.jpg,0.8387468131092475
8_3.jpg,8B_11.jpg,0.8321622076962564
8_3.jpg,8B_12.jpg,0.7935476379409744
8_3.jpg,8B_13.jpg,0.8157048940869149
8_3.jpg,8B_14.jpg,0.815484170856121
8_3.jpg,8B_15.jpg,0.719062550042185
8_3.jpg,8B_16.jpg,0.7206356780640406
8_3.jpg,8B_17.jpg,0.6211133641172534
8_3.jpg,8B_18.jpg,0.6584100058166404
8_3.jpg,8B_19.jpg,0.6528140907641838
8_3.jpg,8B_20.jpg,0.6463222595384105
8_4.jpg,8A_1.jpg,0.8921776340093805
8_4.jpg,8A_10.JPG,0.8654383618472116
8_4.jpg,8A_2.JPG,0.937589109209695
8_4.jpg,8A_3.JPG,0.8942145124324479
8_4.jpg,8A_4.JPG,0.6280349818110383
8_4.jpg,8A_5.JPG,0.7839311699521592
8_4.jpg,8A_6.JPG,0.6297178240987718
8_4.jpg,8A_7.JPG,0.9071994234307886
8_4.jpg,8A_8.JPG,0.9352013414131808
8_4.jpg,8A_9.JPG,0.7710915826004563
8_4.jpg,8B_1.jpeg,0.7323208156886692
8_4.jpg,8B_10.jpeg,0.817041923790669
8_4.jpg,8B_2.jpeg,0.8664314946180713
8_4.jpg,8B_3.jpeg,0.694461623786701
8_4.jpg,8B_4.jpeg,0.9319055171580728
8_4.jpg,8B_5.jpeg,0.7679053613757075
8_4.jpg,8B_6.jpeg,0.6244639178336332
8_4.jpg,8B_7.jpeg,0.651087828132566
8_4.jpg,8B_8.jpeg,0.5265375568290511
8_4.jpg,8B_9.jpeg,0.7475223987003984
8_4.jpg,8A_11.jpg,0.8195468111721069
8_4.jpg,8A_12.jpg,0.8417807807351465
8_4.jpg,8A_13.jpg,0.9002126010318686
8_4.jpg,8A_14.jpg,0.881956781751168
8_4.jpg,8A_15.jpg,0.9228533137869165
8_4.jpg,8A_16.jpg,0.8388691800357339
8_4.jpg,8A_17.jpg,0.7597371186850657
8_4.jpg,8A_18.jpg,0.891779361448856
8_4.jpg,8A_19.jpg,0.8599671293728991
8_4.jpg,8A_20.jpg,0.8561911161909372
8_4.jpg,8B_11.jpg,0.8496188036584684
8_4.jpg,8B_12.jpg,0.8096994003740473
8_4.jpg,8B_13.jpg,0.8327983340734472
8_4.jpg,8B_14.jpg,0.8323688306185786
8_4.jpg,8B_15.jpg,0.7346142357272529
8_4.jpg,8B_16.jpg,0.7407132805692528
8_4.jpg,8B_17.jpg,0.6429357057095364
8_4.jpg,8B_18.jpg,0.6773540370623998
8_4.jpg,8B_19.jpg,0.6743852238780523
8_4.jpg,8B_20.jpg,0.6679771288050604
8_5.jpg,8A_1.jpg,0.8968116500701686
8_5.jpg,8A_10.JPG,0.8356966956509474
8_5.jpg,8A_2.JPG,0.8952905878123029
8_5.jpg,8A_3.JPG,0.8707797050911152
8_5.jpg,8A_4.JPG,0.5984017261390135
8_5.jpg,8A_5.JPG,0.7529895792308415
8_5.jpg,8A_6.JPG,0.5801421701035018
8_5.jpg,8A_7.JPG,0.8697457023865823
8_5.jpg,8A_8.JPG,0.8900565692206055
8_5.jpg,8A_9.JPG,0.7139098233492074
8_5.jpg,8B_1.jpeg,0.7174706427178326
8_5.jpg,8B_10.jpeg,0.8314919889488479
8_5.jpg,8B_2.jpeg,0.8717103608610144
8_5.jpg,8B_3.jpeg,0.6504276395259758
8_5.jpg,8B_4.jpeg,0.9577551084287578
8_5.jpg,8B_5.jpeg,0.7162643793384005
8_5.jpg,8B_6.jpeg,0.5948260212033517
8_5.jpg,8B_7.jpeg,0.6124390584225072
8_5.jpg,8B_8.jpeg,0.4687356044290377
8_5.jpg,8B_9.jpeg,0.7153604461486452
8_5.jpg,8A_11.jpg,0.8023564208852201
8_5.jpg,8A_12.jpg,0.8129404852047675
8_5.jpg,8A_13.jpg,0.8886460120271371
8_5.jpg,8A_14.jpg,0.8629939726066099
8_5.jpg,8A_15.jpg,0.9092660757422624
8_5.jpg,8A_16.jpg,0.8341766495764259
8_5.jpg,8A_17.jpg,0.7426908359954908
8_5.jpg,8A_18.jpg,0.8687912619915291
8_5.jpg,8A_19.jpg,0.878465983258485
8_5.jpg,8A_20.jpg,0.8073628265286762
8_5.jpg,8B_11.jpg,0.8660282196119571
8_5.jpg,8B_12.jpg,0.8294197839020725
8_5.jpg,8B_13.jpg,0.8547640670888964
8_5.jpg,8B_14.jpg,0.8538209878653544
8_5.jpg,8B_15.jpg,0.6883501102557712
8_5.jpg,8B_16.jpg,0.6895808836086634
8_5.jpg,8B_17.jpg,0.5850831504420752
8_5.jpg,8B_18.jpg,0.6223404137585105
8_5.jpg,8B_19.jpg,0.616851663725493
8_5.jpg,8B_20.jpg,0.6101656828024331
8_6.jpg,8A_1.jpg,0.4933015934858388
8_6.jpg,8A_10.JPG,0.6344188548714421
8_6.jpg,8A_2.JPG,0.4924297704909977
8_6.jpg,8A_3.JPG,0.4898178350925445
8_6.jpg,8A_4.JPG,0.871838996030627
8_6.jpg,8A_5.JPG,0.5500370249098914
8_6.jpg,8A_6.JPG,0.8315105018518971
8_6.jpg,8A_7.JPG,0.5875918567180634
8_6.jpg,8A_8.JPG,0.5540678131580352
8_6.jpg,8A_9.JPG,0.6025376096799836
8_6.jpg,8B_1.jpeg,0.25892515190908827
8_6.jpg,8B_10.jpeg,0.5648639361776278
8_6.jpg,8B_2.jpeg,0.5559007592586916
8_6.jpg,8B_3.jpeg,0.7975495200278285
8_6.jpg,8B_4.jpeg,0.4346075891306814
8_6.jpg,8B_5.jpeg,0.6371524287756273
8_6.jpg,8B_6.jpeg,0.8754144825008625
8_6.jpg,8B_7.jpeg,0.8350732876069773
8_6.jpg,8B_8.jpeg,0.7543306563390872
8_6.jpg,8B_9.jpeg,0.7499349940585054
8_6.jpg,8A_11.jpg,0.39754577620742226
8_6.jpg,8A_12.jpg,0.649095905575493
8_6.jpg,8A_13.jpg,0.41496163395139296
8_6.jpg,8A_14.jpg,0.4216815231379081
8_6.jpg,8A_15.jpg,0.4310324681464044
8_6.jpg,8A_16.jpg,0.3856130577926733
8_6.jpg,8A_17.jpg,0.5055614932783326
8_6.jpg,8A_18.jpg,0.4531541508949759
8_6.jpg,8A_19.jpg,0.37311107914045305
8_6.jpg,8A_20.jpg,0.5289691159445483
8_6.jpg,8B_11.jpg,0.3623917199692619
8_6.jpg,8B_12.jpg,0.3187245595708075
8_6.jpg,8B_13.jpg,0.3361126179814068
8_6.jpg,8B_14.jpg,0.33682557962083615
8_6.jpg,8B_15.jpg,0.7147346622898856
8_6.jpg,8B_16.jpg,0.712468881114594
8_6.jpg,8B_17.jpg,0.7970102783746927
8_6.jpg,8B_18.jpg,0.8126245600363692
8_6.jpg,8B_19.jpg,0.7910772764857099
8_6.jpg,8B_20.jpg,0.7980529769387673
8_7.jpg,8A_1.jpg,0.572553450141131
8_7.jpg,8A_10.JPG,0.7136707115267344
8_7.jpg,8A_2.JPG,0.57168162714629
8_7.jpg,8A_3.JPG,0.5690344228381263
8_7.jpg,8A_4.JPG,0.9125712764595553
8_7.jpg,8A_5.JPG,0.5910400861551947
8_7.jpg,8A_6.JPG,0.7892121631345195
8_7.jpg,8A_7.JPG,0.6668437133733556
8_7.jpg,8A_8.JPG,0.6333196698133275
8_7.jpg,8A_9.JPG,0.6810022207111599
8_7.jpg,8B_1.jpeg,0.3379379535032141
8_7.jpg,8B_10.jpeg,0.6435524133929034
8_7.jpg,8B_2.jpeg,0.6320611593240099
8_7.jpg,8B_3.jpeg,0.8751578039840009
8_7.jpg,8B_4.jpeg,0.5138594457859738
8_7.jpg,8B_5.jpeg,0.7164042854309196
8_7.jpg,8B_6.jpeg,0.8825146035890359
8_7.jpg,8B_7.jpeg,0.8385709295918521
8_7.jpg,8B_8.jpeg,0.7122581851075094
8_7.jpg,8B_9.jpeg,0.8291868507137978
8_7.jpg,8A_11.jpg,0.4767976328627146
8_7.jpg,8A_12.jpg,0.7283477622307855
8_7.jpg,8A_13.jpg,0.49421349060668507
8_7.jpg,8A_14.jpg,0.5009333797932003
8_7.jpg,8A_15.jpg,0.5102843248016966
8_7.jpg,8A_16.jpg,0.46486491444796574
8_7.jpg,8A_17.jpg,0.5848133499336249
8_7.jpg,8A_18.jpg,0.5324060075502682
8_7.jpg,8A_19.jpg,0.45236293579574527
8_7.jpg,8A_20.jpg,0.6082209725998406
8_7.jpg,8B_11.jpg,0.4416435766245541
8_7.jpg,8B_12.jpg,0.3979764162260998
8_7.jpg,8B_13.jpg,0.4153644746366991
8_7.jpg,8B_14.jpg,0.41607743627612825
8_7.jpg,8B_15.jpg,0.7403284953599467
8_7.jpg,8B_16.jpg,0.7404398896171971
8_7.jpg,8B_17.jpg,0.7894676411407872
8_7.jpg,8B_18.jpg,0.8319048479919288
8_7.jpg,8B_19.jpg,0.8277896225047552
8_7.jpg,8B_20.jpg,0.8181359168375464
8_8.jpg,8A_1.jpg,0.5796074113045335
8_8.jpg,8A_10.JPG,0.7193857040331029
8_8.jpg,8A_2.JPG,0.5787355883096925
8_8.jpg,8A_3.JPG,0.5759606362728195
8_8.jpg,8A_4.JPG,0.9099242299436313
8_8.jpg,8A_5.JPG,0.5934373251003874
8_8.jpg,8A_6.JPG,0.7859362530969747
8_8.jpg,8A_7.JPG,0.6738976745367582
8_8.jpg,8A_8.JPG,0.6402671839145736
8_8.jpg,8A_9.JPG,0.6872982569469129
8_8.jpg,8B_1.jpeg,0.34494220532016673
8_8.jpg,8B_10.jpeg,0.6494847281137599
8_8.jpg,8B_2.jpeg,0.6361094282771391
8_8.jpg,8B_3.jpeg,0.880639247963651
8_8.jpg,8B_4.jpeg,0.5209134069493763
8_8.jpg,8B_5.jpeg,0.7234582465943222
8_8.jpg,8B_6.jpeg,0.8813484132452916
8_8.jpg,8B_7.jpeg,0.8374973279217159
8_8.jpg,8B_8.jpeg,0.7084769439089396
8_8.jpg,8B_9.jpeg,0.8361591309369253
8_8.jpg,8A_11.jpg,0.483851594026117
8_8.jpg,8A_12.jpg,0.7354017233941879
8_8.jpg,8A_13.jpg,0.5012674517700876
8_8.jpg,8A_14.jpg,0.5079873409566028
8_8.jpg,8A_15.jpg,0.5173382859650992
8_8.jpg,8A_16.jpg,0.47191887561136825
8_8.jpg,8A_17.jpg,0.5918673110970274
8_8.jpg,8A_18.jpg,0.5394599687136707
8_8.jpg,8A_19.jpg,0.4594168969591479
8_8.jpg,8A_20.jpg,0.6152749337632432
8_8.jpg,8B_11.jpg,0.44869753778795674
8_8.jpg,8B_12.jpg,0.4050303773895022
8_8.jpg,8B_13.jpg,0.42241843580010163
8_8.jpg,8B_14.jpg,0.42313139743953077
8_8.jpg,8B_15.jpg,0.7411242610920634
8_8.jpg,8B_16.jpg,0.7412227107760878
8_8.jpg,8B_17.jpg,0.7868654809042447
8_8.jpg,8B_18.jpg,0.8298127893318383
8_8.jpg,8B_19.jpg,0.8266871353231376
8_8.jpg,8B_20.jpg,0.8162062370783965
9_1.jpg,9A_1. .png,0.846821464139427
9_1.jpg,9A_10.png,0.7144819271043827
9_1.jpg,9A_2..png,0.6078310707816403
9_1.jpg,9A_3..png,0.8289207279874523
9_1.jpg,9A_4..png,0.820639526377972
9_1.jpg,9A_5..png,0.8137950265341193
9_1.jpg,9A_6..png,0.6212692407781182
9_1.jpg,9A_7..png,0.61431589375417
9_1.jpg,9A_8..png,0.8945825713927741
9_1.jpg,9A_9.png,0.7815186098926356
9_1.jpg,9B_1.JPG,0.8353541785603957
9_1.jpg,9B_2.JPG,0.8727287395572496
9_1.jpg,9B_3.JPG,0.8997525213955789
9_1.jpg,9B_4.JPG,0.8254806505081198
9_1.jpg,9B_5.JPG,0.7094458755955796
9_1.jpg,9B_6.jpg,0.786643048746838
9_1.jpg,9B_7.JPG,0.9148163642848747
9_1.jpg,9A_11.png,0.8232117074573119
9_1.jpg,9A_12.png,0.8527721223471307
9_1.jpg,9A_13.png,0.8513015967872013
9_1.jpg,9A_14.png,0.8301577812687468
9_1.jpg,9A_15.png,0.8030233042011561
9_1.jpg,9A_16.png,0.8373557398359176
9_1.jpg,9A_17.png,0.7381141009236718
9_1.jpg,9A_18.png,0.7022308232441363
9_1.jpg,9A_19.png,0.9123213313519561
9_1.jpg,9B_11.png,0.8478733988190661
9_1.jpg,9B_12.png,0.8631431750442868
9_1.jpg,9B_13.png,0.826548643259817
9_1.jpg,9B_14.png,0.7834591113918586
9_1.jpg,9B_15.png,0.9315029734333757
9_1.jpg,9B_16.png,0.9196243397441105
9_1.jpg,9B_17.png,0.7938592244078257
9_2.jpg,9A_1. .png,0.8436641769839204
9_2.jpg,9A_10.png,0.7290849498152514
9_2.jpg,9A_2..png,0.6114943816493212
9_2.jpg,9A_3..png,0.8339420061518047
9_2.jpg,9A_4..png,0.8016699484699935
9_2.jpg,9A_5..png,0.8259582643478993
9_2.jpg,9A_6..png,0.6375719978986633
9_2.jpg,9A_7..png,0.6360873631205926
9_2.jpg,9A_8..png,0.8750280801714035
9_2.jpg,9A_9.png,0.791716233438856
9_2.jpg,9B_1.JPG,0.8530209139991625
9_2.jpg,9B_2.JPG,0.8762746692996705
9_2.jpg,9B_3.JPG,0.9002862879281004
9_2.jpg,9B_4.JPG,0.8268041239016557
9_2.jpg,9B_5.JPG,0.7239277108909152
9_2.jpg,9B_6.jpg,0.7672666930657502
9_2.jpg,9B_7.JPG,0.9106266702595793
9_2.jpg,9A_11.png,0.8344474468154738
9_2.jpg,9A_12.png,0.8667849732037294
9_2.jpg,9A_13.png,0.8593983982494108
9_2.jpg,9A_14.png,0.8400551720170041
9_2.jpg,9A_15.png,0.812981160590769
9_2.jpg,9A_16.png,0.8429242767295502
9_2.jpg,9A_17.png,0.7487557116501264
9_2.jpg,9A_18.png,0.710541299802976
9_2.jpg,9A_19.png,0.9193024474509007
9_2.jpg,9B_11.png,0.8591877427050157
9_2.jpg,9B_12.png,0.8759862591026646
9_2.jpg,9B_13.png,0.8385849402576004
9_2.jpg,9B_14.png,0.7952707626655853
9_2.jpg,9B_15.png,0.9214119033224085
9_2.jpg,9B_16.png,0.9086165753786744
9_2.jpg,9B_17.png,0.7981704001903644
9_3.jpg,9A_1. .png,0.9276529646760912
9_3.jpg,9A_10.png,0.6792275868783624
9_3.jpg,9A_2..png,0.6850285690835249
9_3.jpg,9A_3..png,0.821228573788687
9_3.jpg,9A_4..png,0.7923370574212674
9_3.jpg,9A_5..png,0.9234268279739035
9_3.jpg,9A_6..png,0.7240536661845505
9_3.jpg,9A_7..png,0.7278405781548171
9_3.jpg,9A_8..png,0.9229017646694141
9_3.jpg,9A_9.png,0.7172708581373218
9_3.jpg,9B_1.JPG,0.7979493218546128
9_3.jpg,9B_2.JPG,0.8832404350652181
9_3.jpg,9B_3.JPG,0.9654025972718614
9_3.jpg,9B_4.JPG,0.9093313976351719
9_3.jpg,9B_5.JPG,0.8045623229369446
9_3.jpg,9B_6.jpg,0.6758564432070127
9_3.jpg,9B_7.JPG,0.902525811903046
9_3.jpg,9A_11.png,0.8972602290069542
9_3.jpg,9A_12.png,0.7919781618122675
9_3.jpg,9A_13.png,0.7881305054087112
9_3.jpg,9A_14.png,0.7660962684280084
9_3.jpg,9A_15.png,0.8164972110247097
9_3.jpg,9A_16.png,0.8823575158503126
9_3.jpg,9A_17.png,0.8173487526333427
9_3.jpg,9A_18.png,0.6356704469804539
9_3.jpg,9A_19.png,0.9001211001832523
9_3.jpg,9B_11.png,0.7841535386652776
9_3.jpg,9B_12.png,0.8010217322834494
9_3.jpg,9B_13.png,0.7643014857149552
9_3.jpg,9B_14.png,0.7204984973828166
9_3.jpg,9B_15.png,0.8920502140562366
9_3.jpg,9B_16.png,0.8391828350348826
9_3.jpg,9B_17.png,0.8765602869766348
9_4.jpg,9A_1. .png,0.8247977585316897
9_4.jpg,9A_10.png,0.7218784140796101
9_4.jpg,9A_2..png,0.5828100585267133
9_4.jpg,9A_3..png,0.8335654869347356
9_4.jpg,9A_4..png,0.8593958531069781
9_4.jpg,9A_5..png,0.7653448038421338
9_4.jpg,9A_6..png,0.584485118490331
9_4.jpg,9A_7..png,0.5741656814835367
9_4.jpg,9A_8..png,0.8852731473391318
9_4.jpg,9A_9.png,0.7811765493497771
9_4.jpg,9B_1.JPG,0.835326270078002
9_4.jpg,9B_2.JPG,0.8721475295807807
9_4.jpg,9B_3.JPG,0.8584048170086823
9_4.jpg,9B_4.JPG,0.7750667277258568
9_4.jpg,9B_5.JPG,0.6713617195463473
9_4.jpg,9B_6.jpg,0.8318364242261369
9_4.jpg,9B_7.JPG,0.8985179214325771
9_4.jpg,9A_11.png,0.7979273662416184
9_4.jpg,9A_12.png,0.8486191064770049
9_4.jpg,9A_13.png,0.8503219390471862
9_4.jpg,9A_14.png,0.8285111078377723
9_4.jpg,9A_15.png,0.8048260032446262
9_4.jpg,9A_16.png,0.8281083633628358
9_4.jpg,9A_17.png,0.6795911507594441
9_4.jpg,9A_18.png,0.7026520798061366
9_4.jpg,9A_19.png,0.8835693506914515
9_4.jpg,9B_11.png,0.8455353305716046
9_4.jpg,9B_12.png,0.858304608851435
9_4.jpg,9B_13.png,0.8231830917839631
9_4.jpg,9B_14.png,0.781141437960182
9_4.jpg,9B_15.png,0.8903622776091279
9_4.jpg,9B_16.png,0.9262421121322384
9_4.jpg,9B_17.png,0.7630071650483071
9_5.jpg,9A_1. .png,0.8073388182888127
9_5.jpg,9A_10.png,0.7498491632825441
9_5.jpg,9A_2..png,0.5686242279288675
9_5.jpg,9A_3..png,0.8387756771356075
9_5.jpg,9A_4..png,0.8153928648524832
9_5.jpg,9A_5..png,0.7728023727449889
9_5.jpg,9A_6..png,0.5932410453216158
9_5.jpg,9A_7..png,0.5816190543310136
9_5.jpg,9A_8..png,0.8527935353817022
9_5.jpg,9A_9.png,0.8349463656081191
9_5.jpg,9B_1.JPG,0.8465193005598561
9_5.jpg,9B_2.JPG,0.8728185295837492
9_5.jpg,9B_3.JPG,0.8466504181357022
9_5.jpg,9B_4.JPG,0.774729221551312
9_5.jpg,9B_5.JPG,0.6768107074051276
9_5.jpg,9B_6.jpg,0.8244702853196786
9_5.jpg,9B_7.JPG,0.876536458643571
9_5.jpg,9A_11.png,0.7978812560686735
9_5.jpg,9A_12.png,0.9007085250982982
9_5.jpg,9A_13.png,0.9062611135696089
9_5.jpg,9A_14.png,0.8836362286982792
9_5.jpg,9A_15.png,0.8108197657068748
9_5.jpg,9A_16.png,0.8315906597462605
9_5.jpg,9A_17.png,0.6945023568669713
9_5.jpg,9A_18.png,0.7533522178792734
9_5.jpg,9A_19.png,0.8925084048508212
9_5.jpg,9B_11.png,0.881278286686859
9_5.jpg,9B_12.png,0.8890420970413827
9_5.jpg,9B_13.png,0.8795122986555634
9_5.jpg,9B_14.png,0.837332069426342
9_5.jpg,9B_15.png,0.8952233676130957
9_5.jpg,9B_16.png,0.9262648479498987
9_5.jpg,9B_17.png,0.7619089363062781
9_6.jpg,9A_1. .png,0.8246259527534036
9_6.jpg,9A_10.png,0.7552315163461454
9_6.jpg,9A_2..png,0.5855592821193034
9_6.jpg,9A_3..png,0.8515585441802218
9_6.jpg,9A_4..png,0.8400443911715275
9_6.jpg,9A_5..png,0.784492386096195
9_6.jpg,9A_6..png,0.5991327855178445
9_6.jpg,9A_7..png,0.5876574715113196
9_6.jpg,9A_8..png,0.8744777104783823
9_6.jpg,9A_9.png,0.8149650875394698
9_6.jpg,9B_1.JPG,0.8530465226876631
9_6.jpg,9B_2.JPG,0.8892169840155707
9_6.jpg,9B_3.JPG,0.8695494437346274
9_6.jpg,9B_4.JPG,0.7957348964622833
9_6.jpg,9B_5.JPG,0.683239752155565
9_6.jpg,9B_6.jpg,0.8186018449826082
9_6.jpg,9B_7.JPG,0.9014904126373674
9_6.jpg,9A_11.png,0.8067482117118933
9_6.jpg,9A_12.png,0.878168912943363
9_6.jpg,9A_13.png,0.8849379442665115
9_6.jpg,9A_14.png,0.8633163207632097
9_6.jpg,9A_15.png,0.8212283122727138
9_6.jpg,9A_16.png,0.8413358518486613
9_6.jpg,9A_17.png,0.7038322187123128
9_6.jpg,9A_18.png,0.7340552626805726
9_6.jpg,9A_19.png,0.8936460981745378
9_6.jpg,9B_11.png,0.8713327874326575
9_6.jpg,9B_12.png,0.8796083714344739
9_6.jpg,9B_13.png,0.8554717188286451
9_6.jpg,9B_14.png,0.8149957839865513
9_6.jpg,9B_15.png,0.9111187691378696
9_6.jpg,9B_16.png,0.9264681195736962
9_6.jpg,9B_17.png,0.7705153105073252
9_7.jpg,9A_1. .png,0.7728249663399608
9_7.jpg,9A_10.png,0.7140588125278564
9_7.jpg,9A_2..png,0.5469286614707729
9_7.jpg,9A_3..png,0.8031544948213237
9_7.jpg,9A_4..png,0.8014166315672002
9_7.jpg,9A_5..png,0.731339230323993
9_7.jpg,9A_6..png,0.5493851477177369
9_7.jpg,9A_7..png,0.5372888601643582
9_7.jpg,9A_8..png,0.8343260183838777
9_7.jpg,9A_9.png,0.85432485437524
9_7.jpg,9B_1.JPG,0.8031861055142946
9_7.jpg,9B_2.JPG,0.8403099617856922
9_7.jpg,9B_3.JPG,0.8168470440291353
9_7.jpg,9B_4.JPG,0.7400539434923621
9_7.jpg,9B_5.JPG,0.6334792907583675
9_7.jpg,9B_6.jpg,0.8688571017664448
9_7.jpg,9B_7.JPG,0.8509413573068378
9_7.jpg,9A_11.png,0.758798629127545
9_7.jpg,9A_12.png,0.9052660456996766
9_7.jpg,9A_13.png,0.918943588830477
9_7.jpg,9A_14.png,0.90159365994363
9_7.jpg,9A_15.png,0.7728683892477992
9_7.jpg,9A_16.png,0.7932703756185795
9_7.jpg,9A_17.png,0.6567693789604068
9_7.jpg,9A_18.png,0.7745813126276941
9_7.jpg,9A_19.png,0.858946924932537
9_7.jpg,9B_11.png,0.8639122805494721
9_7.jpg,9B_12.png,0.869730298631287
9_7.jpg,9B_13.png,0.8946981765791002
9_7.jpg,9B_14.png,0.8539357228036807
9_7.jpg,9B_15.png,0.858700971192252
9_7.jpg,9B_16.png,0.9042850215728748
9_7.jpg,9B_17.png,0.7226152721382466
9_8.jpg,9A_1. .png,0.8150689431199932
9_8.jpg,9A_10.png,0.7414354613133669
9_8.jpg,9A_2..png,0.5707651874817534
9_8.jpg,9A_3..png,0.8476375736473235
9_8.jpg,9A_4..png,0.8968718839801387
9_8.jpg,9A_5..png,0.7432020005073745
9_8.jpg,9A_6..png,0.5670322218206636
9_8.jpg,9A_7..png,0.5565436065388245
9_8.jpg,9A_8..png,0.8677934642319486
9_8.jpg,9A_9.png,0.7627507210677755
9_8.jpg,9B_1.JPG,0.825270117897004
9_8.jpg,9B_2.JPG,0.8783260860142528
9_8.jpg,9B_3.JPG,0.8363403736566961
9_8.jpg,9B_4.JPG,0.7514460837466932
9_8.jpg,9B_5.JPG,0.6528013874858036
9_8.jpg,9B_6.jpg,0.8471244320746322
9_8.jpg,9B_7.JPG,0.8797298421697138
9_8.jpg,9A_11.png,0.7819504658176712
9_8.jpg,9A_12.png,0.8196928872053152
9_8.jpg,9A_13.png,0.8274274515260999
9_8.jpg,9A_14.png,0.8071888431767136
9_8.jpg,9A_15.png,0.8133259963083419
9_8.jpg,9A_16.png,0.8175632685589624
9_8.jpg,9A_17.png,0.649389507875134
9_8.jpg,9A_18.png,0.6885996656011703
9_8.jpg,9A_19.png,0.8459128563551074
9_8.jpg,9B_11.png,0.8130937251346657
9_8.jpg,9B_12.png,0.8218430123223971
9_8.jpg,9B_13.png,0.7989819398661583
9_8.jpg,9B_14.png,0.7603654467277808
9_8.jpg,9B_15.png,0.8585007315409152
9_8.jpg,9B_16.png,0.8927636969244949
9_8.jpg,9B_17.png,0.7457853467659293
9_9.jpg,9A_1. .png,0.7538057065768812
9_9.jpg,9A_10.png,0.71039254742658
9_9.jpg,9A_2..png,0.4747066235881894
9_9.jpg,9A_3..png,0.803532742713807
9_9.jpg,9A_4..png,0.7864490242270928
9_9.jpg,9A_5..png,0.6821673538784883
9_9.jpg,9A_6..png,0.48431354241992697
9_9.jpg,9A_7..png,0.4858332762818969
9_9.jpg,9A_8..png,0.7770574738127424
9_9.jpg,9A_9.png,0.8562011659009852
9_9.jpg,9B_1.JPG,0.7652033509460208
9_9.jpg,9B_2.JPG,0.8151012779538188
9_9.jpg,9B_3.JPG,0.7620253468840118
9_9.jpg,9B_4.JPG,0.6819519932612889
9_9.jpg,9B_5.JPG,0.5729792748237348
9_9.jpg,9B_6.jpg,0.8998098773943242
9_9.jpg,9B_7.JPG,0.8263608999119967
9_9.jpg,9A_11.png,0.7165691571162586
9_9.jpg,9A_12.png,0.8807739591871209
9_9.jpg,9A_13.png,0.8853435092225314
9_9.jpg,9A_14.png,0.8812169510172476
9_9.jpg,9A_15.png,0.7454965034515679
9_9.jpg,9A_16.png,0.7397355787148295
9_9.jpg,9A_17.png,0.6277366283094092
9_9.jpg,9A_18.png,0.7959488312113706
9_9.jpg,9A_19.png,0.8035151322543372
9_9.jpg,9B_11.png,0.8329414111958147
