final_image,inspiration_image,similarity
data\final_submissions\15\6.jpg,data\web\15B_6.jpg,0.9815313872264904
data\final_submissions\15\6.jpg,data\web\15B_7.jpg,0.9664459663331998
data\final_submissions\15\6.jpg,data\web\15B_8.jpg,0.9473269560063283
data\final_submissions\15\6.jpg,data\web\15B_9.jpg,0.9801059996083169
data\final_submissions\15\7.jpg,data\ai\15A_11.PNG,0.928334953008228
data\final_submissions\15\7.jpg,data\ai\15A_12.PNG,0.9238435638654248
data\final_submissions\15\7.jpg,data\ai\15A_13.PNG,0.9244604461910513
data\final_submissions\15\7.jpg,data\ai\15A_14.PNG,0.9215658085460401
data\final_submissions\15\7.jpg,data\ai\15A_15.PNG,0.9240506369679657
data\final_submissions\15\7.jpg,data\ai\15A_16.PNG,0.9274595869624995
data\final_submissions\15\7.jpg,data\ai\15B_11.png,0.9160689373140728
data\final_submissions\15\7.jpg,data\ai\15B_12.png,0.9105868259423969
data\final_submissions\15\7.jpg,data\ai\15B_13.png,0.9163924789982891
data\final_submissions\15\7.jpg,data\ai\15B_14.png,0.9117147777609718
data\final_submissions\15\7.jpg,data\ai\15B_15.png,0.9113285907584293
data\final_submissions\15\7.jpg,data\ai\15B_16.png,0.9127933492584842
data\final_submissions\15\7.jpg,data\web\15A_1.jpg,0.9144769303983621
data\final_submissions\15\7.jpg,data\web\15A_2.jpg,0.9443466842508575
data\final_submissions\15\7.jpg,data\web\15A_3.jpg,0.9027326071457594
data\final_submissions\15\7.jpg,data\web\15A_4.png,0.92642427392457
data\final_submissions\15\7.jpg,data\web\15A_5.png,0.915254028481092
data\final_submissions\15\7.jpg,data\web\15A_6.png,0.9272904205603906
data\final_submissions\15\7.jpg,data\web\15A_7.png,0.9306923504439581
data\final_submissions\15\7.jpg,data\web\15A_8.png,0.9069465019742992
data\final_submissions\15\7.jpg,data\web\15B_1.jpg,0.9441317522844668
data\final_submissions\15\7.jpg,data\web\15B_10.jpg,0.9272324070040756
data\final_submissions\15\7.jpg,data\web\15B_2.jpg,0.920685311583626
data\final_submissions\15\7.jpg,data\web\15B_3.jpg,0.9230675403990388
data\final_submissions\15\7.jpg,data\web\15B_4.jpg,0.9320898277559116
data\final_submissions\15\7.jpg,data\web\15B_5.jpg,0.812792612612751
data\final_submissions\15\7.jpg,data\web\15B_6.jpg,0.9418772293765566
data\final_submissions\15\7.jpg,data\web\15B_7.jpg,0.9247699474193015
data\final_submissions\15\7.jpg,data\web\15B_8.jpg,0.9015168791266063
data\final_submissions\15\7.jpg,data\web\15B_9.jpg,0.9250573043516742
data\final_submissions\15\12.jpg,data\ai\15A_11.PNG,0.9631607880348492
data\final_submissions\15\12.jpg,data\ai\15A_12.PNG,0.980152985507977
data\final_submissions\15\12.jpg,data\ai\15A_13.PNG,0.9785480100785751
data\final_submissions\15\12.jpg,data\ai\15A_14.PNG,0.971988268377459
data\final_submissions\15\12.jpg,data\ai\15A_15.PNG,0.9719253024515245
data\final_submissions\15\12.jpg,data\ai\15A_16.PNG,0.9723505301029051
data\final_submissions\15\12.jpg,data\ai\15B_11.png,0.9955028201247861
data\final_submissions\15\12.jpg,data\ai\15B_12.png,0.9788240426617275
data\final_submissions\15\12.jpg,data\ai\15B_13.png,0.9916178171933394
data\final_submissions\15\12.jpg,data\ai\15B_14.png,0.9840642386547326
data\final_submissions\15\12.jpg,data\ai\15B_15.png,0.9785702871040035
data\final_submissions\15\12.jpg,data\ai\15B_16.png,0.9857226414120399
data\final_submissions\15\12.jpg,data\web\15A_1.jpg,0.9920402248919007
data\final_submissions\15\12.jpg,data\web\15A_2.jpg,0.9364935757659493
data\final_submissions\15\12.jpg,data\web\15A_3.jpg,0.9474222426489839
data\final_submissions\15\12.jpg,data\web\15A_4.png,0.9786491051309474
data\final_submissions\15\12.jpg,data\web\15A_5.png,0.8703588053653795
data\final_submissions\15\12.jpg,data\web\15A_6.png,0.8687962578087626
data\final_submissions\15\12.jpg,data\web\15A_7.png,0.9598117335303158
data\final_submissions\15\12.jpg,data\web\15A_8.png,0.968759877860931
data\final_submissions\15\12.jpg,data\web\15B_1.jpg,0.9522475968963741
data\final_submissions\15\12.jpg,data\web\15B_10.jpg,0.9509629740132897
data\final_submissions\15\12.jpg,data\web\15B_2.jpg,0.9916948802173577
data\final_submissions\15\12.jpg,data\web\15B_3.jpg,0.9698875918790332
data\final_submissions\15\12.jpg,data\web\15B_4.jpg,0.953900723624864
data\final_submissions\15\12.jpg,data\web\15B_5.jpg,0.7973578639332495
data\final_submissions\15\12.jpg,data\web\15B_6.jpg,0.9734605384707441
data\final_submissions\15\12.jpg,data\web\15B_7.jpg,0.9726507295212002
data\final_submissions\15\12.jpg,data\web\15B_8.jpg,0.9551786574422824
data\final_submissions\15\12.jpg,data\web\15B_9.jpg,0.9898001136290673
data\final_submissions\15\3.jpg,data\ai\15A_11.PNG,0.9211654227465322
data\final_submissions\15\3.jpg,data\ai\15A_12.PNG,0.9163724732400162
data\final_submissions\15\3.jpg,data\ai\15A_13.PNG,0.9176840985615808
data\final_submissions\15\3.jpg,data\ai\15A_14.PNG,0.9157893001090698
data\final_submissions\15\3.jpg,data\ai\15A_15.PNG,0.9183975366630461
data\final_submissions\15\3.jpg,data\ai\15A_16.PNG,0.9207072132343437
data\final_submissions\15\3.jpg,data\ai\15B_11.png,0.9088280873187629
data\final_submissions\15\3.jpg,data\ai\15B_12.png,0.9046151260144166
data\final_submissions\15\3.jpg,data\ai\15B_13.png,0.9094576615167793
data\final_submissions\15\3.jpg,data\ai\15B_14.png,0.9052660759266944
data\final_submissions\15\3.jpg,data\ai\15B_15.png,0.9054019724398471
data\final_submissions\15\3.jpg,data\ai\15B_16.png,0.9062818221410632
data\final_submissions\15\3.jpg,data\web\15A_1.jpg,0.9072204910170268
data\final_submissions\15\3.jpg,data\web\15A_2.jpg,0.9358863950679832
data\final_submissions\15\3.jpg,data\web\15A_3.jpg,0.8993461035001167
data\final_submissions\15\3.jpg,data\web\15A_4.png,0.9177817868086791
data\final_submissions\15\3.jpg,data\web\15A_5.png,0.9155143970574775
data\final_submissions\15\3.jpg,data\web\15A_6.png,0.9283034954158355
data\final_submissions\15\3.jpg,data\web\15A_7.png,0.9261397956213488
data\final_submissions\15\3.jpg,data\web\15A_8.png,0.9017084516837106
data\final_submissions\15\3.jpg,data\web\15B_1.jpg,0.9364694915606383
data\final_submissions\15\3.jpg,data\web\15B_10.jpg,0.9195356658915045
data\final_submissions\15\3.jpg,data\web\15B_2.jpg,0.9137431314171239
data\final_submissions\15\3.jpg,data\web\15B_3.jpg,0.9164840741229975
data\final_submissions\15\3.jpg,data\web\15B_4.jpg,0.9232312929574248
data\final_submissions\15\3.jpg,data\web\15B_5.jpg,0.8124687964253763
data\final_submissions\15\3.jpg,data\web\15B_6.jpg,0.9334288279190001
data\final_submissions\15\3.jpg,data\web\15B_7.jpg,0.9194471654616708
data\final_submissions\15\3.jpg,data\web\15B_8.jpg,0.8974169957030065
data\final_submissions\15\3.jpg,data\web\15B_9.jpg,0.9176182153807317
data\final_submissions\15\10.jpg,data\ai\15A_11.PNG,0.9794810596215565
data\final_submissions\15\10.jpg,data\ai\15A_12.PNG,0.9861214786046738
data\final_submissions\15\10.jpg,data\ai\15A_13.PNG,0.9780629688101574
data\final_submissions\15\10.jpg,data\ai\15A_14.PNG,0.9667176858184818
data\final_submissions\15\10.jpg,data\ai\15A_15.PNG,0.9661248473306986
data\final_submissions\15\10.jpg,data\ai\15A_16.PNG,0.9785719531267308
data\final_submissions\15\10.jpg,data\ai\15B_11.png,0.97146524398858
data\final_submissions\15\10.jpg,data\ai\15B_12.png,0.9576031648231382
data\final_submissions\15\10.jpg,data\ai\15B_13.png,0.9710400531035631
data\final_submissions\15\10.jpg,data\ai\15B_14.png,0.9608119401408035
data\final_submissions\15\10.jpg,data\ai\15B_15.png,0.9570078788830073
data\final_submissions\15\10.jpg,data\ai\15B_16.png,0.9643262889108378
data\final_submissions\15\10.jpg,data\web\15A_1.jpg,0.9679503813655951
data\final_submissions\15\10.jpg,data\web\15A_2.jpg,0.9592288244853326
data\final_submissions\15\10.jpg,data\web\15A_3.jpg,0.9267134162609094
data\final_submissions\15\10.jpg,data\web\15A_4.png,0.9908795943890307
data\final_submissions\15\10.jpg,data\web\15A_5.png,0.8897969485426743
data\final_submissions\15\10.jpg,data\web\15A_6.png,0.8879828734753996
data\final_submissions\15\10.jpg,data\web\15A_7.png,0.9583724541962839
data\final_submissions\15\10.jpg,data\web\15A_8.png,0.9467684520203838
data\final_submissions\15\10.jpg,data\web\15B_1.jpg,0.9727211960726365
data\final_submissions\15\10.jpg,data\web\15B_10.jpg,0.9733981170843504
data\final_submissions\15\10.jpg,data\web\15B_2.jpg,0.973318002226978
data\final_submissions\15\10.jpg,data\web\15B_3.jpg,0.9677476750158533
data\final_submissions\15\10.jpg,data\web\15B_4.jpg,0.9778571208413361
data\final_submissions\15\10.jpg,data\web\15B_5.jpg,0.8073108216236655
data\final_submissions\15\10.jpg,data\web\15B_6.jpg,0.9828322268069153
data\final_submissions\15\10.jpg,data\web\15B_7.jpg,0.9547843665946227
data\final_submissions\15\10.jpg,data\web\15B_8.jpg,0.934794876468346
data\final_submissions\15\10.jpg,data\web\15B_9.jpg,0.9722827561126667
data\final_submissions\15\13.jpg,data\ai\15A_11.PNG,0.957243853460888
data\final_submissions\15\13.jpg,data\ai\15A_12.PNG,0.9434644162089183
data\final_submissions\15\13.jpg,data\ai\15A_13.PNG,0.9411764081863833
data\final_submissions\15\13.jpg,data\ai\15A_14.PNG,0.9353694634874732
data\final_submissions\15\13.jpg,data\ai\15A_15.PNG,0.9358147575671759
data\final_submissions\15\13.jpg,data\ai\15A_16.PNG,0.9475645352392243
data\final_submissions\15\13.jpg,data\ai\15B_11.png,0.9243770239149166
data\final_submissions\15\13.jpg,data\ai\15B_12.png,0.9156929438000988
data\final_submissions\15\13.jpg,data\ai\15B_13.png,0.925775950276294
data\final_submissions\15\13.jpg,data\ai\15B_14.png,0.9164717192910655
data\final_submissions\15\13.jpg,data\ai\15B_15.png,0.9153302576068614
data\final_submissions\15\13.jpg,data\ai\15B_16.png,0.9203005365749682
data\final_submissions\15\13.jpg,data\web\15A_1.jpg,0.9206404968301454
data\final_submissions\15\13.jpg,data\web\15A_2.jpg,0.9789417639175804
data\final_submissions\15\13.jpg,data\web\15A_3.jpg,0.8932630159477286
data\final_submissions\15\13.jpg,data\web\15A_4.png,0.9427041616526007
data\final_submissions\15\13.jpg,data\web\15A_5.png,0.9391274488523943
data\final_submissions\15\13.jpg,data\web\15A_6.png,0.9386684616848108
data\final_submissions\15\13.jpg,data\web\15A_7.png,0.9405521003195242
data\final_submissions\15\13.jpg,data\web\15A_8.png,0.9068906903496535
data\final_submissions\15\13.jpg,data\web\15B_1.jpg,0.9752366424082887
data\final_submissions\15\13.jpg,data\web\15B_10.jpg,0.965916379336559
data\final_submissions\15\13.jpg,data\web\15B_2.jpg,0.9293996390156896
data\final_submissions\15\13.jpg,data\web\15B_3.jpg,0.9354854472545183
data\final_submissions\15\13.jpg,data\web\15B_4.jpg,0.9629991182989129
data\final_submissions\15\13.jpg,data\web\15B_5.jpg,0.8255060510401615
data\final_submissions\15\13.jpg,data\web\15B_6.jpg,0.9501120121622318
data\final_submissions\15\13.jpg,data\web\15B_7.jpg,0.9201270154036046
data\final_submissions\15\13.jpg,data\web\15B_8.jpg,0.899184023056263
data\final_submissions\15\13.jpg,data\web\15B_9.jpg,0.9283229606369124
data\final_submissions\16\3.jpg,data\ai\16A_11.png,0.9408361775482523
data\final_submissions\16\3.jpg,data\ai\16A_12.png,0.9736343693112055
data\final_submissions\16\3.jpg,data\ai\16A_13.png,0.9642371344349991
data\final_submissions\16\3.jpg,data\ai\16A_14.png,0.9563513731685649
data\final_submissions\16\3.jpg,data\ai\16A_15.png,0.9608221772080834
data\final_submissions\16\3.jpg,data\ai\16A_16.png,0.9656941060326486
data\final_submissions\16\3.jpg,data\ai\16A_17.png,0.9706195623858532
data\final_submissions\16\3.jpg,data\ai\16B_11.jpg,0.9499734276085107
data\final_submissions\16\3.jpg,data\ai\16B_12.jpg,0.9362351615177347
data\final_submissions\16\3.jpg,data\ai\16B_13.jpg,0.9276766970560895
data\final_submissions\16\3.jpg,data\web\16A_1.png,0.9259109189868319
data\final_submissions\16\3.jpg,data\web\16A_10.png,0.9060042618691938
data\final_submissions\16\3.jpg,data\web\16A_2.png,0.9652596507846434
data\final_submissions\16\3.jpg,data\web\16A_3.png,0.9514876293103239
data\final_submissions\16\3.jpg,data\web\16A_4.png,0.9735656126994289
data\final_submissions\16\3.jpg,data\web\16A_5.png,0.8857794925876186
data\final_submissions\16\3.jpg,data\web\16A_6.png,0.7901470652447157
data\final_submissions\16\3.jpg,data\web\16A_7.png,0.9260030545230835
data\final_submissions\16\3.jpg,data\web\16A_8.png,0.9565338322249927
data\final_submissions\16\3.jpg,data\web\16A_9.png,0.9450557523996495
data\final_submissions\16\3.jpg,data\web\16B_1.png,0.9603685879645849
data\final_submissions\16\3.jpg,data\web\16B_10.png,0.9579121199679449
data\final_submissions\16\3.jpg,data\web\16B_2.png,0.9247197380310997
data\final_submissions\16\3.jpg,data\web\16B_3.png,0.8393053785354979
data\final_submissions\16\3.jpg,data\web\16B_4.png,0.9389583685174125
data\final_submissions\16\3.jpg,data\web\16B_5.png,0.95234956921664
data\final_submissions\16\3.jpg,data\web\16B_6.png,0.9810565605408675
data\final_submissions\16\3.jpg,data\web\16B_7.png,0.95243669508176
data\final_submissions\16\3.jpg,data\web\16B_8.png,0.9103585243769245
data\final_submissions\16\3.jpg,data\web\16B_9.png,0.9504291585824671
data\final_submissions\16\7.jpg,data\ai\16A_11.png,0.8523957218802715
data\final_submissions\16\7.jpg,data\ai\16A_12.png,0.8201376675586123
data\final_submissions\16\7.jpg,data\ai\16A_13.png,0.8149552792238771
data\final_submissions\16\7.jpg,data\ai\16A_14.png,0.8381495155097463
data\final_submissions\16\7.jpg,data\ai\16A_15.png,0.8265607232341201
data\final_submissions\16\7.jpg,data\ai\16A_16.png,0.8364103368762753
data\final_submissions\16\7.jpg,data\ai\16A_17.png,0.8287145284812725
data\final_submissions\16\7.jpg,data\ai\16B_11.jpg,0.8519746182865094
data\final_submissions\16\7.jpg,data\ai\16B_12.jpg,0.8564021392163884
data\final_submissions\16\7.jpg,data\ai\16B_13.jpg,0.8646321431591848
data\final_submissions\16\7.jpg,data\web\16A_1.png,0.8615324577718945
data\final_submissions\16\7.jpg,data\web\16A_10.png,0.7996746536095458
data\final_submissions\16\7.jpg,data\web\16A_2.png,0.8089609285394986
data\final_submissions\16\7.jpg,data\web\16A_3.png,0.8329124623710061
data\final_submissions\16\7.jpg,data\web\16A_4.png,0.8165992130481773
data\final_submissions\16\7.jpg,data\web\16A_5.png,0.8008290322177354
data\final_submissions\16\7.jpg,data\web\16A_6.png,0.8210066024838004
data\final_submissions\16\7.jpg,data\web\16A_7.png,0.8021716763218442
data\final_submissions\16\7.jpg,data\web\16A_8.png,0.8175275242199749
data\final_submissions\16\7.jpg,data\web\16A_9.png,0.8522599446289084
data\final_submissions\16\7.jpg,data\web\16B_1.png,0.8377793228613674
data\final_submissions\16\7.jpg,data\web\16B_10.png,0.8361271393524939
data\final_submissions\16\7.jpg,data\web\16B_2.png,0.8692569243900571
data\final_submissions\16\7.jpg,data\web\16B_3.png,0.9785762232388526
data\final_submissions\16\7.jpg,data\web\16B_4.png,0.850748264565137
data\final_submissions\16\7.jpg,data\web\16B_5.png,0.8448303676324
data\final_submissions\16\7.jpg,data\web\16B_6.png,0.8353095652815287
data\final_submissions\16\7.jpg,data\web\16B_7.png,0.8445156709905193
data\final_submissions\16\7.jpg,data\web\16B_8.png,0.8849958863394215
data\final_submissions\16\7.jpg,data\web\16B_9.png,0.8419803341026709
data\final_submissions\16\4.jpg,data\ai\16A_11.png,0.962473762389193
data\final_submissions\16\4.jpg,data\ai\16A_12.png,0.9752740520106319
data\final_submissions\16\4.jpg,data\ai\16A_13.png,0.9495879845726077
data\final_submissions\16\4.jpg,data\ai\16A_14.png,0.9760031596546431
data\final_submissions\16\4.jpg,data\ai\16A_15.png,0.9489894062239249
data\final_submissions\16\4.jpg,data\ai\16A_16.png,0.959478735733366
data\final_submissions\16\4.jpg,data\ai\16A_17.png,0.9906049673913728
data\final_submissions\16\4.jpg,data\ai\16B_11.jpg,0.9687081519974212
data\final_submissions\16\4.jpg,data\ai\16B_12.jpg,0.9575346754339277
data\final_submissions\16\4.jpg,data\ai\16B_13.jpg,0.9477395082588399
data\final_submissions\16\4.jpg,data\web\16A_1.png,0.9480669335462882
data\final_submissions\16\4.jpg,data\web\16A_10.png,0.8864512563735142
data\final_submissions\16\4.jpg,data\web\16A_2.png,0.9442678503630454
data\final_submissions\16\4.jpg,data\web\16A_3.png,0.9632120438871773
data\final_submissions\16\4.jpg,data\web\16A_4.png,0.9669315041204933
data\final_submissions\16\4.jpg,data\web\16A_5.png,0.8655266468566462
data\final_submissions\16\4.jpg,data\web\16A_6.png,0.7946969951882015
data\final_submissions\16\4.jpg,data\web\16A_7.png,0.9085887961193094
data\final_submissions\16\4.jpg,data\web\16A_8.png,0.9449036883781057
data\final_submissions\16\4.jpg,data\web\16A_9.png,0.9672831092461122
data\final_submissions\16\4.jpg,data\web\16B_1.png,0.9785229321134246
data\final_submissions\16\4.jpg,data\web\16B_10.png,0.9813699981770754
data\final_submissions\16\4.jpg,data\web\16B_2.png,0.9455936564164591
data\final_submissions\16\4.jpg,data\web\16B_3.png,0.846347645305423
data\final_submissions\16\4.jpg,data\web\16B_4.png,0.9613595623724146
data\final_submissions\16\4.jpg,data\web\16B_5.png,0.9744612092094751
data\final_submissions\16\4.jpg,data\web\16B_6.png,0.9907136942752938
data\final_submissions\16\4.jpg,data\web\16B_7.png,0.9692893281448427
data\final_submissions\16\4.jpg,data\web\16B_8.png,0.929591503703616
data\final_submissions\16\4.jpg,data\web\16B_9.png,0.9726445691972588
data\final_submissions\16\10.jpg,data\ai\16A_11.png,0.9431919607554481
data\final_submissions\16\10.jpg,data\ai\16A_12.png,0.9847661933859858
data\final_submissions\16\10.jpg,data\ai\16A_13.png,0.981304563404896
data\final_submissions\16\10.jpg,data\ai\16A_14.png,0.9601309698457096
data\final_submissions\16\10.jpg,data\ai\16A_15.png,0.9793044574619699
data\final_submissions\16\10.jpg,data\ai\16A_16.png,0.9831814667971409
data\final_submissions\16\10.jpg,data\ai\16A_17.png,0.9688124521614659
data\final_submissions\16\10.jpg,data\ai\16B_11.jpg,0.9545077740708106
data\final_submissions\16\10.jpg,data\ai\16B_12.jpg,0.9389937459040667
data\final_submissions\16\10.jpg,data\ai\16B_13.jpg,0.9320822341758316
data\final_submissions\16\10.jpg,data\web\16A_1.png,0.9247402722092638
data\final_submissions\16\10.jpg,data\web\16A_10.png,0.9152070828543994
data\final_submissions\16\10.jpg,data\web\16A_2.png,0.9707468628671854
data\final_submissions\16\10.jpg,data\web\16A_3.png,0.9522678390112248
data\final_submissions\16\10.jpg,data\web\16A_4.png,0.9910793354781319
data\final_submissions\16\10.jpg,data\web\16A_5.png,0.8899545424864372
data\final_submissions\16\10.jpg,data\web\16A_6.png,0.7970223760438325
data\final_submissions\16\10.jpg,data\web\16A_7.png,0.9398295148585845
data\final_submissions\16\10.jpg,data\web\16A_8.png,0.9766471776331979
data\final_submissions\16\10.jpg,data\web\16A_9.png,0.9432536289418771
data\final_submissions\16\10.jpg,data\web\16B_1.png,0.9657895095000016
data\final_submissions\16\10.jpg,data\web\16B_10.png,0.9561932785448068
data\final_submissions\16\10.jpg,data\web\16B_2.png,0.9229377536771056
data\final_submissions\16\10.jpg,data\web\16B_3.png,0.8415112150744586
data\final_submissions\16\10.jpg,data\web\16B_4.png,0.9404357201630553
data\final_submissions\16\10.jpg,data\web\16B_5.png,0.9531739045025355
data\final_submissions\16\10.jpg,data\web\16B_6.png,0.972025559747027
data\final_submissions\16\10.jpg,data\web\16B_7.png,0.9607165724294814
data\final_submissions\16\10.jpg,data\web\16B_8.png,0.9087601493954747
data\final_submissions\16\10.jpg,data\web\16B_9.png,0.9420018568299634
data\final_submissions\16\9.jpg,data\ai\16A_11.png,0.9128521028867093
data\final_submissions\16\9.jpg,data\ai\16A_12.png,0.9540241263969343
data\final_submissions\16\9.jpg,data\ai\16A_13.png,0.9830166276279741
data\final_submissions\16\9.jpg,data\ai\16A_14.png,0.928637587558603
data\final_submissions\16\9.jpg,data\ai\16A_15.png,0.9780981451074883
data\final_submissions\16\9.jpg,data\ai\16A_16.png,0.9659154555744027
data\final_submissions\16\9.jpg,data\ai\16A_17.png,0.9377898512120373
data\final_submissions\16\9.jpg,data\ai\16B_11.jpg,0.9249247974078935
data\final_submissions\16\9.jpg,data\ai\16B_12.jpg,0.9090890952250743
data\final_submissions\16\9.jpg,data\ai\16B_13.jpg,0.9033978439899091
data\final_submissions\16\9.jpg,data\web\16A_1.png,0.8951525182737812
data\final_submissions\16\9.jpg,data\web\16A_10.png,0.9450498615420576
data\final_submissions\16\9.jpg,data\web\16A_2.png,0.9903278039142956
data\final_submissions\16\9.jpg,data\web\16A_3.png,0.9256245709401153
data\final_submissions\16\9.jpg,data\web\16A_4.png,0.9639202710345163
data\final_submissions\16\9.jpg,data\web\16A_5.png,0.918924859468193
data\final_submissions\16\9.jpg,data\web\16A_6.png,0.7885927728988862
data\final_submissions\16\9.jpg,data\web\16A_7.png,0.966852229553748
data\final_submissions\16\9.jpg,data\web\16A_8.png,0.9775634885351175
data\final_submissions\16\9.jpg,data\web\16A_9.png,0.9133693293863303
data\final_submissions\16\9.jpg,data\web\16B_1.png,0.9343361863610397
data\final_submissions\16\9.jpg,data\web\16B_10.png,0.924958828781136
data\final_submissions\16\9.jpg,data\web\16B_2.png,0.8946558955707734
data\final_submissions\16\9.jpg,data\web\16B_3.png,0.8315569649595007
data\final_submissions\16\9.jpg,data\web\16B_4.png,0.9097724476508685
data\final_submissions\16\9.jpg,data\web\16B_5.png,0.9223044370086643
data\final_submissions\16\9.jpg,data\web\16B_6.png,0.945338501008907
data\final_submissions\16\9.jpg,data\web\16B_7.png,0.9305002854756813
data\final_submissions\16\9.jpg,data\web\16B_8.png,0.8823783334824964
data\final_submissions\16\9.jpg,data\web\16B_9.png,0.9129943237673639
data\final_submissions\16\15.jpg,data\ai\16A_11.png,0.9712626146657652
data\final_submissions\16\15.jpg,data\ai\16A_12.png,0.9668644824076855
data\final_submissions\16\15.jpg,data\ai\16A_13.png,0.943204445138742
data\final_submissions\16\15.jpg,data\ai\16A_14.png,0.9785251814790442
data\final_submissions\16\15.jpg,data\ai\16A_15.png,0.9454694320068634
data\final_submissions\16\15.jpg,data\ai\16A_16.png,0.9580578063434814
data\final_submissions\16\15.jpg,data\ai\16A_17.png,0.9830846592851843
data\final_submissions\16\15.jpg,data\ai\16B_11.jpg,0.9772265222431556
data\final_submissions\16\15.jpg,data\ai\16B_12.jpg,0.9669545563641373
data\final_submissions\16\15.jpg,data\ai\16B_13.jpg,0.957878644405655
data\final_submissions\16\15.jpg,data\web\16A_1.png,0.9583911838293752
data\final_submissions\16\15.jpg,data\web\16A_10.png,0.8830601716833892
data\final_submissions\16\15.jpg,data\web\16A_2.png,0.9369723524488468
data\final_submissions\16\15.jpg,data\web\16A_3.png,0.9634467348411587
data\final_submissions\16\15.jpg,data\web\16A_4.png,0.9586893143681217
data\final_submissions\16\15.jpg,data\web\16A_5.png,0.8636936657542441
data\final_submissions\16\15.jpg,data\web\16A_6.png,0.8011281024633143
data\final_submissions\16\15.jpg,data\web\16A_7.png,0.9039170658661554
data\final_submissions\16\15.jpg,data\web\16A_8.png,0.9398317417902821
data\final_submissions\16\15.jpg,data\web\16A_9.png,0.9772876855834847
data\final_submissions\16\15.jpg,data\web\16B_1.png,0.980063524242551
data\final_submissions\16\15.jpg,data\web\16B_10.png,0.9837200747233331
data\final_submissions\16\15.jpg,data\web\16B_2.png,0.9571057581299894
data\final_submissions\16\15.jpg,data\web\16B_3.png,0.8585634439504573
data\final_submissions\16\15.jpg,data\web\16B_4.png,0.9697344643797726
data\final_submissions\16\15.jpg,data\web\16B_5.png,0.9816044306610446
data\final_submissions\16\15.jpg,data\web\16B_6.png,0.9863183215867154
data\final_submissions\16\15.jpg,data\web\16B_7.png,0.9739067533735399
data\final_submissions\16\15.jpg,data\web\16B_8.png,0.9418713734392674
data\final_submissions\16\15.jpg,data\web\16B_9.png,0.9790184934849442
data\final_submissions\16\14.jpg,data\ai\16A_11.png,0.8803126429751618
data\final_submissions\16\14.jpg,data\ai\16A_12.png,0.8479107787704954
data\final_submissions\16\14.jpg,data\ai\16A_13.png,0.8403289013280427
data\final_submissions\16\14.jpg,data\ai\16A_14.png,0.8664245703907351
data\final_submissions\16\14.jpg,data\ai\16A_15.png,0.8509072645840557
data\final_submissions\16\14.jpg,data\ai\16A_16.png,0.8617827110640484
data\final_submissions\16\14.jpg,data\ai\16A_17.png,0.8584531624242618
data\final_submissions\16\14.jpg,data\ai\16B_11.jpg,0.8795067425997675
data\final_submissions\16\14.jpg,data\ai\16B_12.jpg,0.8838621115667541
data\final_submissions\16\14.jpg,data\ai\16B_13.jpg,0.8905175562010603
data\final_submissions\16\14.jpg,data\web\16A_1.png,0.890522959756657
data\final_submissions\16\14.jpg,data\web\16A_10.png,0.8184967455160133
data\final_submissions\16\14.jpg,data\web\16A_2.png,0.8356932767559139
data\final_submissions\16\14.jpg,data\web\16A_3.png,0.8616997871793415
data\final_submissions\16\14.jpg,data\web\16A_4.png,0.8437131025272981
data\final_submissions\16\14.jpg,data\web\16A_5.png,0.8184238800244292
data\final_submissions\16\14.jpg,data\web\16A_6.png,0.8220864604991395
data\final_submissions\16\14.jpg,data\web\16A_7.png,0.8226975177229687
data\final_submissions\16\14.jpg,data\web\16A_8.png,0.8413919169104424
data\final_submissions\16\14.jpg,data\web\16A_9.png,0.88207567378674
data\final_submissions\16\14.jpg,data\web\16B_1.png,0.8656965976110041
data\final_submissions\16\14.jpg,data\web\16B_10.png,0.8659144198416563
data\final_submissions\16\14.jpg,data\web\16B_2.png,0.8987292912463449
data\final_submissions\16\14.jpg,data\web\16B_3.png,0.9662357219769324
data\final_submissions\16\14.jpg,data\web\16B_4.png,0.8789491034886752
data\final_submissions\16\14.jpg,data\web\16B_5.png,0.8737736969085387
data\final_submissions\16\14.jpg,data\web\16B_6.png,0.8658806361382364
data\final_submissions\16\14.jpg,data\web\16B_7.png,0.8710685180413442
data\final_submissions\16\14.jpg,data\web\16B_8.png,0.9139637698410397
data\final_submissions\16\14.jpg,data\web\16B_9.png,0.8741102815472434
data\final_submissions\16\11.jpg,data\ai\16A_11.png,0.9241297285854677
data\final_submissions\16\11.jpg,data\ai\16A_12.png,0.9663292587535134
data\final_submissions\16\11.jpg,data\ai\16A_13.png,0.9902930447413636
data\final_submissions\16\11.jpg,data\ai\16A_14.png,0.9404172814787948
data\final_submissions\16\11.jpg,data\ai\16A_15.png,0.9827509123224286
data\final_submissions\16\11.jpg,data\ai\16A_16.png,0.9740539252198258
data\final_submissions\16\11.jpg,data\ai\16A_17.png,0.9501744474588782
data\final_submissions\16\11.jpg,data\ai\16B_11.jpg,0.9358699925976667
data\final_submissions\16\11.jpg,data\ai\16B_12.jpg,0.9201267559207991
data\final_submissions\16\11.jpg,data\ai\16B_13.jpg,0.9137909497206781
data\final_submissions\16\11.jpg,data\web\16A_1.png,0.9062370617895616
data\final_submissions\16\11.jpg,data\web\16A_10.png,0.932859256983095
data\final_submissions\16\11.jpg,data\web\16A_2.png,0.989603192025117
data\final_submissions\16\11.jpg,data\web\16A_3.png,0.9360565101144313
