Final_Submission,Inspiration,Color_Similarity,ResNet_Similarity,Dino_Similarity,Contrast_Similarity
4_8.png,4B_18.png,0.6153115041872455,0.5401298370485703,0.5227408652252015,0.9116458078855602
4_8.png,4B_19.png,0.6585132933712918,0.5731350499163534,0.49135436253195447,0.9113432021288971
4_8.png,4B_20.png,0.8222352207826752,0.6068317712287246,0.603301993716104,0.9240546083499991
4_9.png,4A_1.jpg,0.7177346833807005,0.6512715701623722,0.6753685937398267,0.9683393629930714
4_9.png,4A_10.jpg,0.9015945082951641,0.5886610973718854,0.6783372517161412,0.8306157513817096
4_9.png,4A_2.jpg,0.48949476877677645,0.5183293995230471,0.3496053109190141,0.5550360684248943
4_9.png,4A_3.jpg,0.758888537114734,0.685760007448359,0.7816938507968286,0.9705758498797807
4_9.png,4A_4.jpg,0.8790370190861898,0.6528430908547899,0.7635696380520528,0.8477727755723053
4_9.png,4A_5.jpg,0.7068350890126864,0.5514217066118065,0.519816577506068,0.8826215935558968
4_9.png,4A_6.jpg,0.7178558160263318,0.512354429986901,0.4993648670397643,0.850905881765675
4_9.png,4A_7.jpg,0.6367091096437321,0.5260990345436225,0.43787033406361603,0.7521256279569958
4_9.png,4A_8.jpg,0.9057362569651116,0.6522903649204148,0.5431309726421308,0.8026575728466223
4_9.png,4A_9.jpg,0.5747350400877487,0.6318160106716101,0.2970457297320801,0.4562174362866761
4_9.png,4B_1.jpg,0.7795903021531713,0.5449325861224702,0.6061064884331949,0.8737302428783988
4_9.png,4B_10.jpg,0.7922572198923363,0.6363240381470502,0.6701406665143765,0.909094316185433
4_9.png,4B_2.jpg,0.9057362569651116,0.6522903649204148,0.5431309726421308,0.8026575728466223
4_9.png,4B_3.jpg,0.8369515708517629,0.5948556055403289,0.7165526916839237,0.8580006617572937
4_9.png,4B_4.jpg,0.8589169899751906,0.6864682353607127,0.7570290739874622,0.9771046497055552
4_9.png,4B_5.jpg,0.6858593149950433,0.533615801273936,0.7321775807112251,0.6756676035731429
4_9.png,4B_6.jpg,0.7302372471923795,0.6087882767900239,0.714774535223438,0.8612254642102598
4_9.png,4B_7.jpg,0.7906078030008872,0.550681132539592,0.6846730299783576,0.8256291963643142
4_9.png,4B_8.jpg,0.796421746563508,0.5945672220407607,0.7541247294608475,0.9072882989555445
4_9.png,4B_9.jpg,0.8012571821161979,0.6496410395837224,0.7398301450674012,0.7917209975056904
4_9.png,4A_11.png,0.8460728310710793,0.5813880196161975,0.732496270250737,0.8971435084505196
4_9.png,4A_12.png,0.5989400178048603,0.5403011842737779,0.703589750393629,0.8391761348456652
4_9.png,4A_13.png,0.8241005297302108,0.5360607775601576,0.5690375812648495,0.985121489090424
4_9.png,4A_14.png,0.8421229352408091,0.5337114191451456,0.6717039317292988,0.92349402338443
4_9.png,4A_15.png,0.7869477999976843,0.4978730760728134,0.6940957199792398,0.9202639274237585
4_9.png,4B_11.png,0.7900533608515767,0.5336904378522631,0.6751219138484699,0.9067200653840574
4_9.png,4B_12.png,0.7801191589133528,0.5118096813149239,0.6272187000356207,0.8950395448644277
4_9.png,4B_13.png,0.7886890332529801,0.559271879199332,0.6607185788246778,0.924104591940097
4_9.png,4B_14.png,0.766480599581083,0.5149431062738546,0.6419705055407734,0.8744786872891059
4_9.png,4B_15.png,0.5828837415956849,0.536009307826055,0.7467768007165694,0.8696627339725412
4_9.png,4B_16.png,0.6865893760569397,0.4872323915319065,0.7312718385382401,0.8338557964886206
4_9.png,4B_17.png,0.6774581532049186,0.47120913114608454,0.6698621979772263,0.846770527376158
4_9.png,4B_18.png,0.6230933731289121,0.47070164612448745,0.7159019279119341,0.8508581197428844
4_9.png,4B_19.png,0.6967595609053611,0.5014724605778444,0.6658913611151094,0.8548019018933246
4_9.png,4B_20.png,0.7390841752988125,0.4756108315487396,0.7877964677075835,0.8001343891207424
5_1.png,5A_1.jpeg,0.8371423811437035,0.7595050993830298,0.41593603461924056,0.6190931060885992
5_1.png,5A_2.jpeg,0.5552689934936513,0.7447632277489837,0.4716291397380934,0.6675449184519467
5_1.png,5A_3.jpeg,0.627834515559922,0.6152623169751008,0.4197558921447051,0.6230217553821084
5_1.png,5A_4.jpeg,0.9152958486949035,0.7546853030086628,0.46312962547278386,0.6833351736283122
5_1.png,5A_6.JPG,0.6808137446202895,0.6936514869562471,0.49323912807191134,0.72001550036145
5_1.png,5A_7.JPG,0.5555421204710661,0.8079078492874392,0.44819093619209843,0.5770734902315896
5_1.png,5A_8.JPG,0.6192974428616675,0.7298197390036443,0.4766423764883746,0.685315203383932
5_1.png,5A_9.jpg,0.7028556335127395,0.5494870565639265,0.5256392535634464,0.6897927358395366
5_1.png,5B_1.jpg,0.7384202064235503,0.6924476852771099,0.5016334051887785,0.6449633549083568
5_1.png,5B_2.jpg,0.5673348883537065,0.4900895628012168,0.5707737097894229,0.7347875300118074
5_1.png,5B_3.jpg,0.7816688550706271,0.7247268579891026,0.4332996621862438,0.5106489366566007
5_1.png,5B_4.jpg,0.6524948384313937,0.7737991515471135,0.5608501645777663,0.5918652779926954
5_1.png,5B_5.jpg,0.5552481303280776,0.8083312998599389,0.4487766503562749,0.5771997168091906
5_1.png,5B_6.jpg,0.7476918433221041,0.6828994485744687,0.41550825983205864,0.5607306804213926
5_1.png,5B_7.jpg,0.681087828200875,0.6909475228360064,0.49826287180617057,0.7201028598329214
5_1.png,5B_9.jpg,0.7984461199689272,0.7576807104003503,0.6149925860930847,0.9614901393711908
5_1.png,5A_11.png,0.8676724592423676,0.6512321209606503,0.508174036176834,0.673602127348545
5_1.png,5A_12.png,0.5173355370452162,0.6644590776820348,0.47930325344994423,0.7064330892871128
5_1.png,5A_13.png,0.5893906395989621,0.6851947145937678,0.4201267150633182,0.6709844792581199
5_1.png,5A_14.png,0.6045294598504285,0.760478325395593,0.4388920546011483,0.6948975889415965
5_1.png,5A_15.png,0.697093562089149,0.6925184971405886,0.45490807781863823,0.6718256194171619
5_1.png,5A_16.png,0.6403795735129709,0.6403863224263029,0.4757243203978612,0.6610438093371875
5_1.png,5A_17.png,0.5750619733100932,0.7125460154175348,0.44728666633533964,0.6178202093389008
5_1.png,5A_18.png,0.7759091978697495,0.6657566395137411,0.49520072174949104,0.6183313331481213
5_1.png,5B_11.png,0.5809064370289384,0.7520413322727582,0.6268334885720696,0.5485362908417781
5_1.png,5B_12.png,0.5417358097658064,0.7154486461547573,0.4294377767248671,0.6939567331982074
5_1.png,5B_13.png,0.5196703878184342,0.645251359713448,0.4550125788089675,0.5337462746541289
5_1.png,5B_14.png,0.6507764232265915,0.6442862202408499,0.5374675409693112,0.5405390905679666
5_1.png,5B_15.png,0.6173752384998508,0.625961027904136,0.4125683789456202,0.41930904996638485
5_1.png,5B_16.png,0.7170698151272291,0.612811439700256,0.4780458619310194,0.7198790037143369
5_1.png,5B_17.png,0.8168699284863601,0.7370974064171503,0.43702298261369366,0.5874977343654415
5_3.png,5A_1.jpeg,0.841367104907756,0.7543449033871565,0.4249276705831644,0.6143644080899107
5_3.png,5A_2.jpeg,0.5607416996154022,0.7251953309192462,0.4766583042730037,0.6605572561543085
5_3.png,5A_3.jpeg,0.632529211335461,0.6115182489712336,0.43269949255366436,0.6193618148154705
5_3.png,5A_4.jpeg,0.9062616288180978,0.7710042684910484,0.48248720421261115,0.6757100201180863
5_3.png,5A_6.JPG,0.6865549731167307,0.6886979348397537,0.5119633766023369,0.7146387973899188
5_3.png,5A_7.JPG,0.5612562417611318,0.836306794146962,0.47271142601129523,0.5755476270142674
5_3.png,5A_8.JPG,0.6248762479695972,0.7344144235897921,0.4857689301573921,0.6773377522586851
5_3.png,5A_9.jpg,0.7098981396365347,0.5478258189889225,0.5309707448507182,0.6853042203700734
5_3.png,5B_1.jpg,0.7507364865561215,0.6874828775712055,0.5145738267331584,0.640009840682644
5_3.png,5B_2.jpg,0.5732427463454475,0.5047759214311777,0.5763447536190472,0.7188356639042047
5_3.png,5B_3.jpg,0.7883627853469113,0.7291538015097571,0.44818745617192735,0.509818846667538
5_3.png,5B_4.jpg,0.6598371608235893,0.7697640773820679,0.579682059501368,0.588876433893612
5_3.png,5B_5.jpg,0.560933588700551,0.8356996479841727,0.47329901403248686,0.5756687136258537
5_3.png,5B_6.jpg,0.7537708651154591,0.6824296643135199,0.4274146134596455,0.5589520452468124
5_3.png,5B_7.jpg,0.6868222912710431,0.6851649910955174,0.5166834216532057,0.7147170943197513
5_3.png,5B_9.jpg,0.805520659688858,0.7740236076699302,0.6262015972171615,0.9399891013803497
5_3.png,5A_11.png,0.8583258809098471,0.6332535570667672,0.517165203676504,0.666313377672739
5_3.png,5A_12.png,0.5224575641284157,0.6527305349606803,0.49820230607050103,0.6961112270193139
5_3.png,5A_13.png,0.5947081940115243,0.6646049632341089,0.4380459077735928,0.6644028630635619
5_3.png,5A_14.png,0.6085568393837166,0.7373066729581405,0.46376111528690284,0.687611623020287
5_3.png,5A_15.png,0.6991931165911778,0.6440357560570643,0.4765250931162632,0.6652156652121405
5_3.png,5A_16.png,0.6460953916993527,0.6202479966963206,0.4989741678520972,0.6551958025435034
5_3.png,5A_17.png,0.5810113418570547,0.6965542269710367,0.46931315285251596,0.6158360889138157
5_3.png,5A_18.png,0.78197919771988,0.6424459860109415,0.5147524119990525,0.6155939242823109
5_3.png,5B_11.png,0.5746978685017197,0.7209079348517743,0.6529721208473476,0.5474125492938563
5_3.png,5B_12.png,0.5526344393417683,0.7044783804714868,0.4537724870057008,0.6896406097933065
5_3.png,5B_13.png,0.5253845091084999,0.6238654119999226,0.47111282520694375,0.5325969266396091
5_3.png,5B_14.png,0.6628474706868241,0.6349802519044622,0.5535887009500462,0.5399239320620094
5_3.png,5B_15.png,0.624824665056824,0.6084335618072281,0.42697171396941236,0.4163374833851539
5_3.png,5B_16.png,0.7210503114084558,0.5831723037317524,0.49391549006919766,0.7072290938964623
5_3.png,5B_17.png,0.8207228031084808,0.7433451327607699,0.4510238733817414,0.5854288436963484
5_4.png,5A_1.jpeg,0.8681786688360954,0.738570686576748,0.5158877685798631,0.6887299512529409
5_4.png,5A_2.jpeg,0.6116316483273065,0.7463752904187942,0.5710701807386119,0.756785218487393
5_4.png,5A_3.jpeg,0.6752493754974939,0.6995404550470883,0.5347031668693847,0.7077713989520458
5_4.png,5A_4.jpeg,0.8409382351156969,0.7772951594736711,0.5948773333462049,0.7669810416200312
5_4.png,5A_6.JPG,0.7364059448970883,0.7358986315060995,0.5916470046224119,0.811886762559001
5_4.png,5A_7.JPG,0.6124463067078579,0.8692083026035708,0.5530227961314589,0.6647528438552106
5_4.png,5A_8.JPG,0.6751497008196211,0.7478295562817171,0.5893621036862472,0.7690944756529176
5_4.png,5A_9.jpg,0.760003696894376,0.5689804260929041,0.6020196062830658,0.7752232334461814
5_4.png,5B_1.jpg,0.8351091209278955,0.6888520162093601,0.5796159056563853,0.7361191421482454
5_4.png,5B_2.jpg,0.6213686172869946,0.49428942753744426,0.6373399371623798,0.7796441054551039
5_4.png,5B_3.jpg,0.8416511449511926,0.7635694599360573,0.5514469158434165,0.5815212843803704
5_4.png,5B_4.jpg,0.7145588233547271,0.7624545009189697,0.4812267007525718,0.6762316337772336
5_4.png,5B_5.jpg,0.6121122491591721,0.8667421264693329,0.5543098012835702,0.6648867915210106
5_4.png,5B_6.jpg,0.8059510636194321,0.7046107156052409,0.5434497291051076,0.6426193321605356
5_4.png,5B_7.jpg,0.7356857374299735,0.7350896496768826,0.5955460995302331,0.8119522251114872
5_4.png,5B_9.jpg,0.8487074504330211,0.829918646129624,0.6787794150482612,0.8966228401126315
5_4.png,5A_11.png,0.7943781668156699,0.67527635477137,0.578374475383822,0.7499945950695406
5_4.png,5A_12.png,0.570289445586367,0.6872880356690722,0.5498452030979506,0.7811636994507496
5_4.png,5A_13.png,0.644295010128689,0.6726581735413002,0.4865480531349221,0.7598336474800219
5_4.png,5A_14.png,0.6448933349323607,0.7700279827066064,0.5228867249167946,0.7806767094699516
5_4.png,5A_15.png,0.7211089506019321,0.6859277485138524,0.4859560481650517,0.7598042551208296
5_4.png,5A_16.png,0.6952256651893148,0.6417277045624149,0.5268955408452015,0.7463323939768569
5_4.png,5A_17.png,0.6325097717964,0.7085296277164628,0.5281227164197565,0.709105606399562
5_4.png,5A_18.png,0.8339587833481283,0.6792694663506506,0.5684141891899748,0.7046375536065188
5_4.png,5B_11.png,0.5406045491170293,0.6996444872909643,0.5385841255182374,0.6258425919454167
5_4.png,5B_12.png,0.6396296018432862,0.7037140931672125,0.47866155780743896,0.7791314879004358
5_4.png,5B_13.png,0.5765754419154554,0.6373178083422276,0.45614224689526767,0.6091398347633092
5_4.png,5B_14.png,0.7374677442686101,0.6193816441443779,0.6232667355905852,0.6189161628164214
5_4.png,5B_15.png,0.6638699046577459,0.6530403368633995,0.4801507052850639,0.45642084501821806
5_4.png,5B_16.png,0.7471854774066143,0.6168295758424016,0.6096399804526597,0.7876161944087987
5_4.png,5B_17.png,0.7945270016465312,0.731711115134954,0.5491724215060326,0.6704056124010115
5_5.png,5A_1.jpeg,0.8091800620143192,0.741897642107007,0.3490078851484927,0.6663179239949827
5_5.png,5A_2.jpeg,0.5429227094481736,0.6929444610971315,0.42003941340344986,0.7244599709835544
5_5.png,5A_3.jpeg,0.6043504110598491,0.58403734495289,0.3370368834538818,0.6699788233989719
5_5.png,5A_4.jpeg,0.7681920434179184,0.6868808674540698,0.3929581975877988,0.7397943268374357
5_5.png,5A_6.JPG,0.665366116416251,0.6514651007337006,0.4086728309814349,0.7694940681730627
5_5.png,5A_7.JPG,0.5473107253546,0.7816579570624398,0.38171525626705405,0.6194387016731385
5_5.png,5A_8.JPG,0.6064832075009228,0.7060811545480941,0.3916897971589098,0.7436760534059018
5_5.png,5A_9.jpg,0.7227714005294741,0.5502262100277685,0.45081895373243736,0.7401596421928093
5_5.png,5B_1.jpg,0.7950997210053097,0.661776531964945,0.425818354976563,0.6972940860382786
5_5.png,5B_2.jpg,0.5641337570166437,0.5283868696883589,0.4946199599217118,0.8114267585407015
5_5.png,5B_3.jpg,0.7885274087988352,0.6971759070502499,0.35891396333582914,0.5483407880761343
5_5.png,5B_4.jpg,0.6621147588677507,0.7935618902789845,0.5257510492114419,0.6402809179290372
5_5.png,5B_5.jpg,0.5461759138833998,0.7815444176702263,0.3826667740899815,0.6195826396395706
5_5.png,5B_6.jpg,0.7446790760390852,0.6578589311845284,0.3549352629665948,0.6047844602927612
5_5.png,5B_7.jpg,0.664405340620338,0.6492912420914458,0.41280568955190106,0.7696044293373896
5_5.png,5B_9.jpg,0.8026219028205306,0.680358198751635,0.4892016689005579,0.9296856617912167
5_5.png,5A_11.png,0.7240906059442536,0.6230807990681684,0.44571429952920083,0.7290006322113309
5_5.png,5A_12.png,0.49975000880700504,0.6467575324207419,0.4229138096795539,0.7695856953177436
5_5.png,5A_13.png,0.5740196751396638,0.6298897749963965,0.3730856762478509,0.7253893748057831
5_5.png,5A_14.png,0.575121818770626,0.73222428259004,0.39148842445324167,0.7506131940218636
5_5.png,5A_15.png,0.6523012379347,0.671619380988479,0.3904525496028982,0.7262556889373412
5_5.png,5A_16.png,0.6239865382562668,0.6310266988044706,0.43224635377331255,0.713603198275205
5_5.png,5A_17.png,0.5708814720116958,0.7075831747078383,0.40330095138313937,0.6602899999526659
5_5.png,5A_18.png,0.7734273422959144,0.6464735200238575,0.42654303571545527,0.6622320918444532
5_5.png,5B_11.png,0.5506008390066979,0.7060182106694464,0.5705760178743204,0.587067868382081
5_5.png,5B_12.png,0.6820029214777369,0.667644955873172,0.37696539681260427,0.7391360886637859
5_5.png,5B_13.png,0.5099686636998115,0.5993614474644271,0.39942501199414876,0.5736265501825337
5_5.png,5B_14.png,0.6888879613753164,0.6303334419188091,0.5094374508075934,0.5788782972213087
5_5.png,5B_15.png,0.6427545264803989,0.6048866305344034,0.36150975722785333,0.4555583833648701
5_5.png,5B_16.png,0.686815409997542,0.6007262149998979,0.42425843593488227,0.7894920875663054
5_5.png,5B_17.png,0.7245758851352726,0.7461160840296409,0.39772585868389293,0.6294146992544503
6_1.png,6B_1.jfif,0.5956985839950302,0.41275852750226777,0.1779956116109099,0.6963162277949067
6_1.png,6B_10.jfif,0.8369949609415758,0.26115043707202124,0.03684105368418818,0.5479028716635255
6_1.png,6B_2.jfif,0.6319030832359009,0.5876965042871228,0.17624460934627842,0.70701368245315
6_1.png,6B_3.JPG,0.8925411555257328,0.5281981473299829,0.488857046518425,0.5782173451883867
6_1.png,6B_4.jpg,0.915948676112477,0.6587906317215948,0.20989623709183342,0.7974127233883762
6_1.png,6B_5.JPG,0.5479733103820247,0.5159744679521132,0.3009655039905332,0.5133407641900479
6_1.png,6B_6.jfif,0.8981008030177311,0.6366630171601841,0.215871164031696,0.7982222536416453
6_1.png,6B_7.jfif,0.8333161622198991,0.4659136495221456,0.18993025713325287,0.7312536896371806
6_1.png,6B_8.jfif,0.7144712574314248,0.5947225054636052,0.18798022448422227,0.7419884904116719
6_1.png,6B_9.jfif,0.9404084851850303,0.34822160048143325,0.05536563605729875,0.6290389063564871
6_1.png,6B_11.png,0.7625093197279739,0.6630027355453372,0.4537590019275379,0.846908601464931
6_1.png,6B_12.png,0.7380162501752109,0.6644822445262594,0.3704919904449688,0.7866586138156413
6_1.png,6B_13.png,0.8687892726275995,0.5440878705288127,0.2038208747621299,0.7134327910805285
6_1.png,6B_14.png,0.7143570972971575,0.5652729660740143,0.25184685967120646,0.7858985035022694
6_1.png,6B_15.png,0.721332415672639,0.5852813607767188,0.33405617925389813,0.7784992750085843
6_1.png,6B_16.png,0.8800329912227025,0.5425096839048021,0.21751525606126443,0.7193142392225428
6_1.png,6B_17.png,0.7268959624830628,0.5867551873241519,0.3410739745461787,0.7880573861426432
6_1.png,6B_18.png,0.6871831634690008,0.5748401077957633,0.3455267272785237,0.8131288349991185
6_1.png,6B_19.png,0.7745749140742566,0.607057101572078,0.544583211828903,0.8318659499829467
6_10.png,6B_1.jfif,0.5888791420462074,0.6327694574445288,0.4311023306038067,0.8018532842207032
6_10.png,6B_10.jfif,0.8463743120420211,0.5611652223268494,0.3111503518706116,0.8184635156475729
6_10.png,6B_2.jfif,0.6757355148568195,0.7850479657489136,0.7722726331121725,0.8646356049918001
6_10.png,6B_3.JPG,0.8471668274051224,0.6634400643688582,0.37858501158491176,0.7164754341785584
6_10.png,6B_4.jpg,0.9086288175022608,0.6479686556968746,0.612231591628132,0.7895806624029148
6_10.png,6B_5.JPG,0.5864712004691012,0.5733349185865734,0.33979279173550747,0.7265005568848506
6_10.png,6B_6.jfif,0.9185674680162266,0.6060584138863813,0.7040794963092418,0.8263335699943611
6_10.png,6B_7.jfif,0.80771224899859,0.669830397937539,0.474305609866968,0.8628584133155244
6_10.png,6B_8.jfif,0.715240280420722,0.7365997563765919,0.7517763181565609,0.8640333582557532
6_10.png,6B_9.jfif,0.9422407857604057,0.5794529324580492,0.25617518495156955,0.9468581805523055
6_10.png,6B_11.png,0.7487910064907588,0.7358977572855627,0.6433004086338395,0.7557331329766637
6_10.png,6B_12.png,0.7182461062247947,0.5504991853903761,0.7499388005827727,0.7967245507190353
6_10.png,6B_13.png,0.8639150369146502,0.49522528062206034,0.6911330851147598,0.8876779264772562
6_10.png,6B_14.png,0.7390585458638655,0.5359615535292338,0.695347724159246,0.8145283175781648
6_10.png,6B_15.png,0.6984774987897874,0.5691124333939569,0.789915130757115,0.7983802639826042
6_10.png,6B_16.png,0.8748850705297676,0.5042439582345509,0.6746390610497344,0.887460816990247
6_10.png,6B_17.png,0.7042759480673805,0.5329189382285604,0.8091633230936806,0.787752094793595
6_10.png,6B_18.png,0.6503192306338873,0.616300016752251,0.7610007139311572,0.78431999132485
6_10.png,6B_19.png,0.7601607952258135,0.6996906024242792,0.7710690815207021,0.7392689228620278
6_11.png,6B_1.jfif,0.49585579957408094,0.6440317127870817,0.5308559711085378,0.7468860603688787
6_11.png,6B_10.jfif,0.88147199280678,0.5604524047566777,0.42087050245141894,0.6629951806194254
6_11.png,6B_2.jfif,0.5466492601496008,0.7022565489772767,0.6202028455238201,0.8544742258009138
6_11.png,6B_3.JPG,0.8324894068911279,0.5553773359855727,0.35966959617720445,0.6540515702370181
6_11.png,6B_4.jpg,0.8769721712149793,0.6347414804203558,0.41251002168429,0.9113400023087316
6_11.png,6B_5.JPG,0.4513815243165285,0.5327809206613172,0.3770599262066741,0.587479656405572
6_11.png,6B_6.jfif,0.8235522255229905,0.5725791549325325,0.5001683501584918,0.8991860866356095
6_11.png,6B_7.jfif,0.8337844779331667,0.6763626830658783,0.5271292375843817,0.858847610958697
6_11.png,6B_8.jfif,0.6656693831882803,0.7077493858873923,0.5908039028125062,0.8700249336255756
6_11.png,6B_9.jfif,0.8762056882489203,0.6081767595245507,0.3386946446011414,0.7636754364340274
6_11.png,6B_11.png,0.84851807702447,0.6224309253766442,0.5684034814356022,0.9076248883316341
6_11.png,6B_12.png,0.8281910556851154,0.5105109174299796,0.5098729217932305,0.9078550088187405
6_11.png,6B_13.png,0.8941874805361013,0.43213169170743904,0.48894873166523967,0.8452712047028192
6_11.png,6B_14.png,0.7730792201965104,0.4577821964769131,0.5165686479110253,0.8977591413259637
6_11.png,6B_15.png,0.8156176808325564,0.5371920189347426,0.5780311580092533,0.90181641835114
6_11.png,6B_16.png,0.8962432390308103,0.4855897311433089,0.4435245637600218,0.8480864349730327
6_11.png,6B_17.png,0.8200478618797604,0.543278997977163,0.5645945324349047,0.9078612555055344
6_11.png,6B_18.png,0.6544390482195638,0.6130099970396707,0.4990277400856922,0.9036089478840188
6_11.png,6B_19.png,0.854901982692303,0.5935066832520873,0.4809072081314819,0.9009275760331807
6_12.png,6B_1.jfif,0.5661247647274021,0.6459562000212217,0.357605074210719,0.7792805960740018
6_12.png,6B_10.jfif,0.8550978484677499,0.5535495593983133,0.2601304788389802,0.8014972896771241
6_12.png,6B_2.jfif,0.6293952365875323,0.7009413934572679,0.5546514121097857,0.8901227089724864
6_12.png,6B_3.JPG,0.8551101399012199,0.6851885950500103,0.3054367610609032,0.7067515847969338
6_12.png,6B_4.jpg,0.9355347338066449,0.7652155079292349,0.7525732427757352,0.8081833192491389
6_12.png,6B_5.JPG,0.5339427502491373,0.5945060266031866,0.24671828032929383,0.6982599580960289
6_12.png,6B_6.jfif,0.8980477752675817,0.7114095287197292,0.6812223222848853,0.834449872378766
6_12.png,6B_7.jfif,0.8161668353870064,0.659073332787674,0.49135483099620825,0.8746999569945556
6_12.png,6B_8.jfif,0.710878220665026,0.7682581232299083,0.7974232742761918,0.876105244610788
6_12.png,6B_9.jfif,0.9517716861099887,0.4981564328042951,0.1829708023714363,0.912113586314963
6_12.png,6B_11.png,0.7949165006633663,0.7235032770703209,0.654292587731873,0.7684514167245845
6_12.png,6B_12.png,0.7658475374243419,0.6495759101537327,0.824312185515659,0.8160690358089192
6_12.png,6B_13.png,0.8958588367427222,0.5945807724590807,0.7493876189264476,0.9005372110775612
6_12.png,6B_14.png,0.7514179456834481,0.6652753811082472,0.8162053446802289,0.8289712432773174
6_12.png,6B_15.png,0.7489449809496813,0.6569924693550186,0.7883765603007143,0.8190606869217701
6_12.png,6B_16.png,0.9036883133833945,0.6493855486318503,0.7911087776757909,0.8979866398553548
6_12.png,6B_17.png,0.7546759166383477,0.6282289745316609,0.8211213416361147,0.808094505957859
6_12.png,6B_18.png,0.6675820382395361,0.6472423969859499,0.869911960592586,0.7979959519534187
6_12.png,6B_19.png,0.805468631982746,0.7156573663079121,0.782890442347957,0.756580266349959
6_5.png,6B_1.jfif,0.7306007398388384,0.4255977674155932,0.2944281689831206,0.7270709412040284
6_5.png,6B_10.jfif,0.7032620148428577,0.2765507060478249,0.11799721124902798,0.6009529405588961
6_5.png,6B_2.jfif,0.7696630792093568,0.5850720942357286,0.355573478588929,0.7798182849482905
6_5.png,6B_3.JPG,0.7680894808802925,0.5783737072054022,0.6362961318814543,0.5952333413852834
6_5.png,6B_4.jpg,0.8426631618130817,0.6366947076546422,0.34370165746919357,0.8759863027927692
6_5.png,6B_5.JPG,0.6826852216380067,0.4567530203499964,0.367274678335085,0.5515380084604915
6_5.png,6B_6.jfif,0.8582917034912148,0.6888862200878614,0.31257890015083456,0.8795456728258828
6_5.png,6B_7.jfif,0.6980629878124757,0.49857092261629293,0.31264729593188895,0.7905868840711636
6_5.png,6B_8.jfif,0.840882881688551,0.5643614818868607,0.2981690400892216,0.8053839973530801
6_5.png,6B_9.jfif,0.8469199357336171,0.3255117550425314,0.09058383754656836,0.7065722675816275
6_5.png,6B_11.png,0.6511150018502508,0.6459931358389004,0.5501764073253854,0.9225851306875281
6_5.png,6B_12.png,0.6177951763205073,0.6381667857610018,0.4041233738424132,0.8708773779323146
6_5.png,6B_13.png,0.7775331123712824,0.5285947156209769,0.2652659011051715,0.7987958371705857
6_5.png,6B_14.png,0.6747558626109744,0.5451974749451126,0.3259062731688512,0.8736273835500082
6_5.png,6B_15.png,0.600995462978602,0.5026511284165495,0.40524049377905813,0.8599528492053347
6_5.png,6B_16.png,0.7887550085991477,0.5280179486218405,0.27053162335738334,0.8037632684418736
6_5.png,6B_17.png,0.6061704842909562,0.5602235775311771,0.4113726573995346,0.8698071487543932
6_5.png,6B_18.png,0.7159412339213698,0.5924379486458816,0.4309568055295378,0.8995334204384764
6_5.png,6B_19.png,0.6673084319935025,0.6193677658933566,0.6175165376456158,0.8988904647324778
6_6.png,6B_1.jfif,0.5670923915953422,0.5768273203534168,0.39624487586897705,0.7651628659293574
6_6.png,6B_10.jfif,0.8394027855005648,0.46275640205358776,0.276454115762553,0.7387412041535992
6_6.png,6B_2.jfif,0.6718106833297278,0.6700737590794632,0.5535280013674471,0.9225268873762664
6_6.png,6B_3.JPG,0.8587772119002172,0.676327277134139,0.42077199111119185,0.6842360116079488
6_6.png,6B_4.jpg,0.9068981226137954,0.7428325116935193,0.7126239496811836,0.8819684172084749
6_6.png,6B_5.JPG,0.585143918194433,0.557339523980361,0.36430491612160076,0.6424714567376484
6_6.png,6B_6.jfif,0.9050976314821408,0.7122494361004343,0.6920098494274742,0.8901820448313308
6_6.png,6B_7.jfif,0.8342088109613729,0.7088679510641941,0.47541379552105834,0.9003316176793662
6_6.png,6B_8.jfif,0.6850259407546136,0.8119348369125197,0.7963293433201099,0.908964985222284
6_6.png,6B_9.jfif,0.935226350959538,0.4753964289620959,0.21911429186813727,0.8474400003223085
6_6.png,6B_11.png,0.7530246433550435,0.8268116663419302,0.6523714827505144,0.8421509681038324
6_6.png,6B_12.png,0.7199430089541544,0.6679789081182196,0.7435818075822058,0.8893032807775645
6_6.png,6B_13.png,0.8732932473460597,0.5917811904676304,0.6979088851582216,0.9155753254444029
6_6.png,6B_14.png,0.7412546338602011,0.6547830955034576,0.8175614148480429,0.8921903965416752
6_6.png,6B_15.png,0.7001853339533938,0.6813272722166485,0.7374239788129677,0.8908171453647771
6_6.png,6B_16.png,0.8838162665475309,0.6968898183795907,0.7547563531218963,0.9140397958862658
6_6.png,6B_17.png,0.7060331139731805,0.7481169562831814,0.7643032530734997,0.8832342599510062
6_6.png,6B_18.png,0.6215874020269061,0.7905098771075408,0.926889393924957,0.8672140664874506
6_6.png,6B_19.png,0.7680321606695181,0.7728935683485832,0.8112031503016444,0.8349327990120576
6_7.png,6B_1.jfif,0.572053519229377,0.6279633207660489,0.4224247999220541,0.7638639898536882
6_7.png,6B_10.jfif,0.8384483753184753,0.43907081721807945,0.2766867584571621,0.7195581952147662
6_7.png,6B_2.jfif,0.675274455793948,0.6950552665831713,0.6052023524233658,0.9392236217638679
6_7.png,6B_3.JPG,0.8718877863044578,0.6476568867979476,0.4021241357158677,0.676102418823132
