final_photo,inspiration,similarity
data\final_submissions\9\9.jpg,data\web\9B_2.JPG,0.5344875082373619
data\final_submissions\9\9.jpg,data\web\9B_3.JPG,0.6203368604183197
data\final_submissions\9\9.jpg,data\web\9B_4.JPG,0.6516339182853699
data\final_submissions\9\9.jpg,data\web\9B_5.JPG,0.754720151424408
data\final_submissions\9\9.jpg,data\web\9B_6.jpg,0.6997843384742737
data\final_submissions\9\9.jpg,data\web\9B_7.JPG,0.5544795244932175
data\final_submissions\9\3.jpg,data\ai\9A_11.png,0.6840907037258148
data\final_submissions\9\3.jpg,data\ai\9A_12.png,0.6656705737113953
data\final_submissions\9\3.jpg,data\ai\9A_13.png,0.6765991151332855
data\final_submissions\9\3.jpg,data\ai\9A_14.png,0.6914071887731552
data\final_submissions\9\3.jpg,data\ai\9A_15.png,0.7535958588123322
data\final_submissions\9\3.jpg,data\ai\9A_16.png,0.7783941626548767
data\final_submissions\9\3.jpg,data\ai\9A_17.png,0.6732811629772186
data\final_submissions\9\3.jpg,data\ai\9A_18.png,0.6718925386667252
data\final_submissions\9\3.jpg,data\ai\9A_19.png,0.6618286371231079
data\final_submissions\9\3.jpg,data\ai\9B_11.png,0.6933721452951431
data\final_submissions\9\3.jpg,data\ai\9B_12.png,0.6600952446460724
data\final_submissions\9\3.jpg,data\ai\9B_13.png,0.7518434524536133
data\final_submissions\9\3.jpg,data\ai\9B_14.png,0.7278600931167603
data\final_submissions\9\3.jpg,data\ai\9B_15.png,0.7405679374933243
data\final_submissions\9\3.jpg,data\ai\9B_16.png,0.7919161319732666
data\final_submissions\9\3.jpg,data\ai\9B_17.png,0.7533614039421082
data\final_submissions\9\3.jpg,data\web\9A_1. .png,0.7011538445949554
data\final_submissions\9\3.jpg,data\web\9A_10.png,0.6257023066282272
data\final_submissions\9\3.jpg,data\web\9A_2..png,0.5421758815646172
data\final_submissions\9\3.jpg,data\web\9A_3..png,0.6257372498512268
data\final_submissions\9\3.jpg,data\web\9A_4..png,0.5321488678455353
data\final_submissions\9\3.jpg,data\web\9A_5..png,0.6128920763731003
data\final_submissions\9\3.jpg,data\web\9A_6..png,0.5906231105327606
data\final_submissions\9\3.jpg,data\web\9A_7..png,0.604943037033081
data\final_submissions\9\3.jpg,data\web\9A_8..png,0.6575855016708374
data\final_submissions\9\3.jpg,data\web\9A_9.png,0.5483021922409534
data\final_submissions\9\3.jpg,data\web\9B_1.JPG,0.6670346856117249
data\final_submissions\9\3.jpg,data\web\9B_2.JPG,0.7332063019275665
data\final_submissions\9\3.jpg,data\web\9B_3.JPG,0.6656542271375656
data\final_submissions\9\3.jpg,data\web\9B_4.JPG,0.6550393551588058
data\final_submissions\9\3.jpg,data\web\9B_5.JPG,0.6418590098619461
data\final_submissions\9\3.jpg,data\web\9B_6.jpg,0.7195778787136078
data\final_submissions\9\3.jpg,data\web\9B_7.JPG,0.6482090950012207
data\final_submissions\9\4.jpg,data\ai\9A_11.png,0.6368003785610199
data\final_submissions\9\4.jpg,data\ai\9A_12.png,0.6276085376739502
data\final_submissions\9\4.jpg,data\ai\9A_13.png,0.641139030456543
data\final_submissions\9\4.jpg,data\ai\9A_14.png,0.6219590604305267
data\final_submissions\9\4.jpg,data\ai\9A_15.png,0.6400204300880432
data\final_submissions\9\4.jpg,data\ai\9A_16.png,0.6672617495059967
data\final_submissions\9\4.jpg,data\ai\9A_17.png,0.6316999346017838
data\final_submissions\9\4.jpg,data\ai\9A_18.png,0.6286537349224091
data\final_submissions\9\4.jpg,data\ai\9A_19.png,0.6145661473274231
data\final_submissions\9\4.jpg,data\ai\9B_11.png,0.634610578417778
data\final_submissions\9\4.jpg,data\ai\9B_12.png,0.6081186532974243
data\final_submissions\9\4.jpg,data\ai\9B_13.png,0.6565721929073334
data\final_submissions\9\4.jpg,data\ai\9B_14.png,0.6533605754375458
data\final_submissions\9\4.jpg,data\ai\9B_15.png,0.7708424627780914
data\final_submissions\9\4.jpg,data\ai\9B_16.png,0.7632642388343811
data\final_submissions\9\4.jpg,data\ai\9B_17.png,0.6591440886259079
data\final_submissions\9\4.jpg,data\web\9A_1. .png,0.6130224764347076
data\final_submissions\9\4.jpg,data\web\9A_10.png,0.5710237622261047
data\final_submissions\9\4.jpg,data\web\9A_2..png,0.5880144387483597
data\final_submissions\9\4.jpg,data\web\9A_3..png,0.5853580087423325
data\final_submissions\9\4.jpg,data\web\9A_4..png,0.5621364265680313
data\final_submissions\9\4.jpg,data\web\9A_5..png,0.6377104222774506
data\final_submissions\9\4.jpg,data\web\9A_6..png,0.6557590961456299
data\final_submissions\9\4.jpg,data\web\9A_7..png,0.5836406722664833
data\final_submissions\9\4.jpg,data\web\9A_8..png,0.5976227447390556
data\final_submissions\9\4.jpg,data\web\9A_9.png,0.5895241498947144
data\final_submissions\9\4.jpg,data\web\9B_1.JPG,0.6055966466665268
data\final_submissions\9\4.jpg,data\web\9B_2.JPG,0.6424895972013474
data\final_submissions\9\4.jpg,data\web\9B_3.JPG,0.6258378326892853
data\final_submissions\9\4.jpg,data\web\9B_4.JPG,0.6491330564022064
data\final_submissions\9\4.jpg,data\web\9B_5.JPG,0.7914687395095825
data\final_submissions\9\4.jpg,data\web\9B_6.jpg,0.7673943042755127
data\final_submissions\9\4.jpg,data\web\9B_7.JPG,0.6055589616298676
data\final_submissions\10\2.jpg,data\ai\10A_11.png,0.7986896932125092
data\final_submissions\10\2.jpg,data\ai\10A_12.png,0.7916738390922546
data\final_submissions\10\2.jpg,data\ai\10A_13_1.png,0.7953864932060242
data\final_submissions\10\2.jpg,data\ai\10A_13_2.png,0.7758362293243408
data\final_submissions\10\2.jpg,data\ai\10A_14.png,0.8126328587532043
data\final_submissions\10\2.jpg,data\ai\10A_15.png,0.5628439858555794
data\final_submissions\10\2.jpg,data\ai\10A_16.png,0.577384814620018
data\final_submissions\10\2.jpg,data\ai\10B_11.png,0.7946965992450714
data\final_submissions\10\2.jpg,data\ai\10B_12.png,0.617108128964901
data\final_submissions\10\2.jpg,data\ai\10B_13.png,0.6157292276620865
data\final_submissions\10\2.jpg,data\ai\10B_14.png,0.7779560685157776
data\final_submissions\10\2.jpg,data\ai\10B_15.png,0.591724656522274
data\final_submissions\10\2.jpg,data\ai\10B_16.png,0.8341854810714722
data\final_submissions\10\2.jpg,data\ai\10B_17.png,0.5901908054947853
data\final_submissions\10\2.jpg,data\web\10A_1.jpg,0.5600028038024902
data\final_submissions\10\2.jpg,data\web\10A_10.png,0.5288851596415043
data\final_submissions\10\2.jpg,data\web\10A_2.jpg,0.5843283981084824
data\final_submissions\10\2.jpg,data\web\10A_3.jpg,0.7333815097808838
data\final_submissions\10\2.jpg,data\web\10A_4.jpg,0.6981244385242462
data\final_submissions\10\2.jpg,data\web\10A_5.jpg,0.58421491086483
data\final_submissions\10\2.jpg,data\web\10A_6.jpg,0.5540292784571648
data\final_submissions\10\2.jpg,data\web\10A_7.jpg,0.619245633482933
data\final_submissions\10\2.jpg,data\web\10A_8.jpg,0.5625072866678238
data\final_submissions\10\2.jpg,data\web\10A_9.jpeg,0.52811892144382
data\final_submissions\10\2.jpg,data\web\10B_1.png,0.7946965992450714
data\final_submissions\10\2.jpg,data\web\10B_2.png,0.617108128964901
data\final_submissions\10\2.jpg,data\web\10B_3.png,0.6157292276620865
data\final_submissions\10\2.jpg,data\web\10B_4.png,0.7779560685157776
data\final_submissions\10\2.jpg,data\web\10B_5.png,0.591724656522274
data\final_submissions\10\2.jpg,data\web\10B_6.png,0.8341854810714722
data\final_submissions\10\2.jpg,data\web\10B_7.png,0.5901908054947853
data\final_submissions\10\1.jpg,data\ai\10A_11.png,0.8620717227458954
data\final_submissions\10\1.jpg,data\ai\10A_12.png,0.8582659065723419
data\final_submissions\10\1.jpg,data\ai\10A_13_1.png,0.9047953486442566
data\final_submissions\10\1.jpg,data\ai\10A_13_2.png,0.8933128714561462
data\final_submissions\10\1.jpg,data\ai\10A_14.png,0.9052581191062927
data\final_submissions\10\1.jpg,data\ai\10A_15.png,0.6263549774885178
data\final_submissions\10\1.jpg,data\ai\10A_16.png,0.644544392824173
data\final_submissions\10\1.jpg,data\ai\10B_11.png,0.8287134170532227
data\final_submissions\10\1.jpg,data\ai\10B_12.png,0.6669397056102753
data\final_submissions\10\1.jpg,data\ai\10B_13.png,0.678167849779129
data\final_submissions\10\1.jpg,data\ai\10B_14.png,0.8883748054504395
data\final_submissions\10\1.jpg,data\ai\10B_15.png,0.6576806604862213
data\final_submissions\10\1.jpg,data\ai\10B_16.png,0.8938000798225403
data\final_submissions\10\1.jpg,data\ai\10B_17.png,0.668434202671051
data\final_submissions\10\1.jpg,data\web\10A_1.jpg,0.6344526708126068
data\final_submissions\10\1.jpg,data\web\10A_10.png,0.6000763475894928
data\final_submissions\10\1.jpg,data\web\10A_2.jpg,0.673991784453392
data\final_submissions\10\1.jpg,data\web\10A_3.jpg,0.8223484754562378
data\final_submissions\10\1.jpg,data\web\10A_4.jpg,0.8323617577552795
data\final_submissions\10\1.jpg,data\web\10A_5.jpg,0.6303301751613617
data\final_submissions\10\1.jpg,data\web\10A_6.jpg,0.5721878632903099
data\final_submissions\10\1.jpg,data\web\10A_7.jpg,0.6601161360740662
data\final_submissions\10\1.jpg,data\web\10A_8.jpg,0.6079873293638229
data\final_submissions\10\1.jpg,data\web\10A_9.jpeg,0.5598101541399956
data\final_submissions\10\1.jpg,data\web\10B_1.png,0.8287134170532227
data\final_submissions\10\1.jpg,data\web\10B_2.png,0.6669397056102753
data\final_submissions\10\1.jpg,data\web\10B_3.png,0.678167849779129
data\final_submissions\10\1.jpg,data\web\10B_4.png,0.8883748054504395
data\final_submissions\10\1.jpg,data\web\10B_5.png,0.6576806604862213
data\final_submissions\10\1.jpg,data\web\10B_6.png,0.8938000798225403
data\final_submissions\10\1.jpg,data\web\10B_7.png,0.668434202671051
data\final_submissions\11\4.jpg,data\ai\11A_11.png,0.7692930698394775
data\final_submissions\11\4.jpg,data\ai\11A_12.png,0.755564272403717
data\final_submissions\11\4.jpg,data\ai\11A_13.png,0.7283384203910828
data\final_submissions\11\4.jpg,data\ai\11A_14.png,0.7034630179405212
data\final_submissions\11\4.jpg,data\ai\11A_15.png,0.7043069899082184
data\final_submissions\11\4.jpg,data\ai\11A_16.png,0.7161365449428558
data\final_submissions\11\4.jpg,data\ai\11A_17.png,0.7025444507598877
data\final_submissions\11\4.jpg,data\ai\11A_18.png,0.748929500579834
data\final_submissions\11\4.jpg,data\ai\11A_19.png,0.7093506455421448
data\final_submissions\11\4.jpg,data\ai\11A_20.png,0.6962506622076035
data\final_submissions\11\4.jpg,data\ai\11B_11.png,0.7452082931995392
data\final_submissions\11\4.jpg,data\ai\11B_12.png,0.7550966441631317
data\final_submissions\11\4.jpg,data\ai\11B_13.png,0.775016188621521
data\final_submissions\11\4.jpg,data\ai\11B_14.png,0.6720941960811615
data\final_submissions\11\4.jpg,data\ai\11B_15.png,0.7239722013473511
data\final_submissions\11\4.jpg,data\ai\11B_16.png,0.6649499833583832
data\final_submissions\11\4.jpg,data\ai\11B_17.png,0.6852620244026184
data\final_submissions\11\4.jpg,data\ai\11B_18.png,0.6680899262428284
data\final_submissions\11\4.jpg,data\web\11A_1.png,0.5392978303134441
data\final_submissions\11\4.jpg,data\web\11A_10.jpg,0.618629664182663
data\final_submissions\11\4.jpg,data\web\11A_2.png,0.6043540760874748
data\final_submissions\11\4.jpg,data\web\11A_3.png,0.677008867263794
data\final_submissions\11\4.jpg,data\web\11A_4.png,0.601422056555748
data\final_submissions\11\4.jpg,data\web\11A_5.jpg,0.7048458755016327
data\final_submissions\11\4.jpg,data\web\11A_6.png,0.6301966160535812
data\final_submissions\11\4.jpg,data\web\11A_7.png,0.5724100023508072
data\final_submissions\11\4.jpg,data\web\11A_8.png,0.5703843981027603
data\final_submissions\11\4.jpg,data\web\11A_9.jpg,0.6811959147453308
data\final_submissions\11\4.jpg,data\web\11B_10.jpg,0.7585062682628632
data\final_submissions\11\4.jpg,data\web\11B_1jpg.jpg,0.5672258660197258
data\final_submissions\11\4.jpg,data\web\11B_2.jpg,0.5524987503886223
data\final_submissions\11\4.jpg,data\web\11B_3.jpg,0.636384055018425
data\final_submissions\11\4.jpg,data\web\11B_4.jpg,0.5502188578248024
data\final_submissions\11\4.jpg,data\web\11B_5.jpg,0.5118812918663025
data\final_submissions\11\4.jpg,data\web\11B_6.jpg,0.5477724522352219
data\final_submissions\11\4.jpg,data\web\11B_7.jpg,0.5138544850051403
data\final_submissions\11\4.jpg,data\web\11B_8.jpg,0.5849895626306534
data\final_submissions\11\4.jpg,data\web\11B_9.jpg,0.6588535606861115
data\final_submissions\11\9.jpg,data\ai\11A_11.png,0.5572955757379532
data\final_submissions\11\9.jpg,data\ai\11A_12.png,0.5474367514252663
data\final_submissions\11\9.jpg,data\ai\11A_13.png,0.5890881270170212
data\final_submissions\11\9.jpg,data\ai\11A_14.png,0.5847083553671837
data\final_submissions\11\9.jpg,data\ai\11A_15.png,0.5844183042645454
data\final_submissions\11\9.jpg,data\ai\11A_16.png,0.608353391289711
data\final_submissions\11\9.jpg,data\ai\11A_17.png,0.5887248143553734
data\final_submissions\11\9.jpg,data\ai\11A_18.png,0.5805300623178482
data\final_submissions\11\9.jpg,data\ai\11A_19.png,0.6100540310144424
data\final_submissions\11\9.jpg,data\ai\11A_20.png,0.5960306823253632
data\final_submissions\11\9.jpg,data\ai\11B_11.png,0.5470415204763412
data\final_submissions\11\9.jpg,data\ai\11B_12.png,0.5753016993403435
data\final_submissions\11\9.jpg,data\ai\11B_13.png,0.5677608549594879
data\final_submissions\11\9.jpg,data\ai\11B_14.png,0.614594116806984
data\final_submissions\11\9.jpg,data\ai\11B_15.png,0.6216995716094971
data\final_submissions\11\9.jpg,data\ai\11B_16.png,0.5845687985420227
data\final_submissions\11\9.jpg,data\ai\11B_17.png,0.5830092430114746
data\final_submissions\11\9.jpg,data\ai\11B_18.png,0.5618138238787651
data\final_submissions\11\9.jpg,data\web\11A_1.png,0.5676598325371742
data\final_submissions\11\9.jpg,data\web\11A_10.jpg,0.6288497000932693
data\final_submissions\11\9.jpg,data\web\11A_2.png,0.599987581372261
data\final_submissions\11\9.jpg,data\web\11A_3.png,0.7137629389762878
data\final_submissions\11\9.jpg,data\web\11A_4.png,0.6861534714698792
data\final_submissions\11\9.jpg,data\web\11A_5.jpg,0.626933217048645
data\final_submissions\11\9.jpg,data\web\11A_6.png,0.6126108467578888
data\final_submissions\11\9.jpg,data\web\11A_7.png,0.6307024359703064
data\final_submissions\11\9.jpg,data\web\11A_8.png,0.622977152466774
data\final_submissions\11\9.jpg,data\web\11A_9.jpg,0.6041789203882217
data\final_submissions\11\9.jpg,data\web\11B_10.jpg,0.7330298125743866
data\final_submissions\11\9.jpg,data\web\11B_1jpg.jpg,0.6298151165246964
data\final_submissions\11\9.jpg,data\web\11B_2.jpg,0.6171465739607811
data\final_submissions\11\9.jpg,data\web\11B_3.jpg,0.6355911493301392
data\final_submissions\11\9.jpg,data\web\11B_4.jpg,0.5822954028844833
data\final_submissions\11\9.jpg,data\web\11B_5.jpg,0.5663039237260818
data\final_submissions\11\9.jpg,data\web\11B_6.jpg,0.5993184000253677
data\final_submissions\11\9.jpg,data\web\11B_7.jpg,0.5882542133331299
data\final_submissions\11\9.jpg,data\web\11B_8.jpg,0.6623820662498474
data\final_submissions\11\9.jpg,data\web\11B_9.jpg,0.588330090045929
data\final_submissions\11\7.jpg,data\ai\11A_11.png,0.7124623954296112
data\final_submissions\11\7.jpg,data\ai\11A_12.png,0.7174867689609528
data\final_submissions\11\7.jpg,data\ai\11A_13.png,0.7000090330839157
data\final_submissions\11\7.jpg,data\ai\11A_14.png,0.6305743157863617
data\final_submissions\11\7.jpg,data\ai\11A_15.png,0.679952934384346
data\final_submissions\11\7.jpg,data\ai\11A_16.png,0.6756094098091125
data\final_submissions\11\7.jpg,data\ai\11A_17.png,0.659736305475235
data\final_submissions\11\7.jpg,data\ai\11A_18.png,0.7181238532066345
data\final_submissions\11\7.jpg,data\ai\11A_19.png,0.6757081300020218
data\final_submissions\11\7.jpg,data\ai\11A_20.png,0.6529067158699036
data\final_submissions\11\7.jpg,data\ai\11B_11.png,0.7335002720355988
data\final_submissions\11\7.jpg,data\ai\11B_12.png,0.7063075602054596
data\final_submissions\11\7.jpg,data\ai\11B_13.png,0.7151789218187332
data\final_submissions\11\7.jpg,data\ai\11B_14.png,0.6223606765270233
data\final_submissions\11\7.jpg,data\ai\11B_15.png,0.671684056520462
data\final_submissions\11\7.jpg,data\ai\11B_16.png,0.6120913252234459
data\final_submissions\11\7.jpg,data\ai\11B_17.png,0.6289065033197403
data\final_submissions\11\7.jpg,data\ai\11B_18.png,0.6080594062805176
data\final_submissions\11\7.jpg,data\web\11A_1.png,0.5237872507423162
data\final_submissions\11\7.jpg,data\web\11A_10.jpg,0.6019439250230789
data\final_submissions\11\7.jpg,data\web\11A_2.png,0.5767988115549088
data\final_submissions\11\7.jpg,data\web\11A_3.png,0.7094574123620987
data\final_submissions\11\7.jpg,data\web\11A_4.png,0.599648043513298
data\final_submissions\11\7.jpg,data\web\11A_5.jpg,0.6586889922618866
data\final_submissions\11\7.jpg,data\web\11A_6.png,0.5884904712438583
data\final_submissions\11\7.jpg,data\web\11A_7.png,0.5715880393981934
data\final_submissions\11\7.jpg,data\web\11A_8.png,0.5593341514468193
data\final_submissions\11\7.jpg,data\web\11A_9.jpg,0.6502665281295776
data\final_submissions\11\7.jpg,data\web\11B_10.jpg,0.7093329429626465
data\final_submissions\11\7.jpg,data\web\11B_1jpg.jpg,0.5726594775915146
data\final_submissions\11\7.jpg,data\web\11B_2.jpg,0.5227916911244392
data\final_submissions\11\7.jpg,data\web\11B_3.jpg,0.581389382481575
data\final_submissions\11\7.jpg,data\web\11B_4.jpg,0.571605458855629
data\final_submissions\11\7.jpg,data\web\11B_5.jpg,0.5129549168050289
data\final_submissions\11\7.jpg,data\web\11B_6.jpg,0.5383318476378918
data\final_submissions\11\7.jpg,data\web\11B_7.jpg,0.5241265837103128
data\final_submissions\11\7.jpg,data\web\11B_8.jpg,0.584343321621418
data\final_submissions\11\7.jpg,data\web\11B_9.jpg,0.619163379073143
data\final_submissions\11\1.jpg,data\ai\11A_11.png,0.8028110265731812
data\final_submissions\11\1.jpg,data\ai\11A_12.png,0.7842035293579102
data\final_submissions\11\1.jpg,data\ai\11A_13.png,0.6784593164920807
data\final_submissions\11\1.jpg,data\ai\11A_14.png,0.6258304268121719
data\final_submissions\11\1.jpg,data\ai\11A_15.png,0.6592341065406799
data\final_submissions\11\1.jpg,data\ai\11A_16.png,0.6374723464250565
data\final_submissions\11\1.jpg,data\ai\11A_17.png,0.6461164057254791
data\final_submissions\11\1.jpg,data\ai\11A_18.png,0.686284750699997
data\final_submissions\11\1.jpg,data\ai\11A_19.png,0.6398046463727951
data\final_submissions\11\1.jpg,data\ai\11A_20.png,0.634465679526329
data\final_submissions\11\1.jpg,data\ai\11B_11.png,0.7946415543556213
data\final_submissions\11\1.jpg,data\ai\11B_12.png,0.7570392489433289
data\final_submissions\11\1.jpg,data\ai\11B_13.png,0.7862780690193176
data\final_submissions\11\1.jpg,data\ai\11B_14.png,0.6062833219766617
data\final_submissions\11\1.jpg,data\ai\11B_15.png,0.6567093282938004
data\final_submissions\11\1.jpg,data\ai\11B_16.png,0.6040607541799545
data\final_submissions\11\1.jpg,data\ai\11B_17.png,0.6337947100400925
data\final_submissions\11\1.jpg,data\ai\11B_18.png,0.6075934395194054
data\final_submissions\11\1.jpg,data\web\11A_1.png,0.5174500495195389
data\final_submissions\11\1.jpg,data\web\11A_10.jpg,0.5670434683561325
data\final_submissions\11\1.jpg,data\web\11A_2.png,0.567205086350441
data\final_submissions\11\1.jpg,data\web\11A_3.png,0.654053345322609
data\final_submissions\11\1.jpg,data\web\11A_4.png,0.5560283809900284
data\final_submissions\11\1.jpg,data\web\11A_5.jpg,0.6229798942804337
data\final_submissions\11\1.jpg,data\web\11A_6.png,0.5782875120639801
data\final_submissions\11\1.jpg,data\web\11A_7.png,0.5459857806563377
data\final_submissions\11\1.jpg,data\web\11A_8.png,0.531345646828413
data\final_submissions\11\1.jpg,data\web\11A_9.jpg,0.6229389905929565
data\final_submissions\11\1.jpg,data\web\11B_10.jpg,0.6765383780002594
data\final_submissions\11\1.jpg,data\web\11B_1jpg.jpg,0.5545359626412392
data\final_submissions\11\1.jpg,data\web\11B_2.jpg,0.4992998130619526
data\final_submissions\11\1.jpg,data\web\11B_3.jpg,0.5610862597823143
data\final_submissions\11\1.jpg,data\web\11B_4.jpg,0.5385294035077095
data\final_submissions\11\1.jpg,data\web\11B_5.jpg,0.5009469538927078
data\final_submissions\11\1.jpg,data\web\11B_6.jpg,0.5327193103730679
data\final_submissions\11\1.jpg,data\web\11B_7.jpg,0.5295162051916122
data\final_submissions\11\1.jpg,data\web\11B_8.jpg,0.544304545968771
data\final_submissions\11\1.jpg,data\web\11B_9.jpg,0.6245079562067986
data\final_submissions\11\16.jpg,data\ai\11A_11.png,0.857854425907135
data\final_submissions\11\16.jpg,data\ai\11A_12.png,0.8480865657329559
data\final_submissions\11\16.jpg,data\ai\11A_13.png,0.712610125541687
data\final_submissions\11\16.jpg,data\ai\11A_14.png,0.6839793473482132
data\final_submissions\11\16.jpg,data\ai\11A_15.png,0.6977149546146393
data\final_submissions\11\16.jpg,data\ai\11A_16.png,0.6936488151550293
data\final_submissions\11\16.jpg,data\ai\11A_17.png,0.6823444366455078
data\final_submissions\11\16.jpg,data\ai\11A_18.png,0.7331420183181763
data\final_submissions\11\16.jpg,data\ai\11A_19.png,0.6835998892784119
data\final_submissions\11\16.jpg,data\ai\11A_20.png,0.688061311841011
data\final_submissions\11\16.jpg,data\ai\11B_11.png,0.83098304271698
data\final_submissions\11\16.jpg,data\ai\11B_12.png,0.8308165073394775
data\final_submissions\11\16.jpg,data\ai\11B_13.png,0.8644594252109528
data\final_submissions\11\16.jpg,data\ai\11B_14.png,0.635507270693779
data\final_submissions\11\16.jpg,data\ai\11B_15.png,0.6910437941551208
data\final_submissions\11\16.jpg,data\ai\11B_16.png,0.6328873634338379
data\final_submissions\11\16.jpg,data\ai\11B_17.png,0.6623301059007645
data\final_submissions\11\16.jpg,data\ai\11B_18.png,0.634485200047493
data\final_submissions\11\16.jpg,data\web\11A_1.png,0.502547400072217
data\final_submissions\11\16.jpg,data\web\11A_10.jpg,0.6014601066708565
data\final_submissions\11\16.jpg,data\web\11A_2.png,0.5574278235435486
data\final_submissions\11\16.jpg,data\web\11A_3.png,0.70184725522995
data\final_submissions\11\16.jpg,data\web\11A_4.png,0.5651226192712784
data\final_submissions\11\16.jpg,data\web\11A_5.jpg,0.6857874989509583
data\final_submissions\11\16.jpg,data\web\11A_6.png,0.615452378988266
data\final_submissions\11\16.jpg,data\web\11A_7.png,0.5434824116528034
data\final_submissions\11\16.jpg,data\web\11A_8.png,0.5524552538990974
data\final_submissions\11\16.jpg,data\web\11A_9.jpg,0.6556437611579895
data\final_submissions\11\16.jpg,data\web\11B_10.jpg,0.6530748605728149
data\final_submissions\11\16.jpg,data\web\11B_1jpg.jpg,0.5664288103580475
data\final_submissions\11\16.jpg,data\web\11B_2.jpg,0.5094727743417025
data\final_submissions\11\16.jpg,data\web\11B_3.jpg,0.6224067732691765
data\final_submissions\11\16.jpg,data\web\11B_4.jpg,0.5599786043167114
data\final_submissions\11\16.jpg,data\web\11B_5.jpg,0.5257237553596497
data\final_submissions\11\16.jpg,data\web\11B_6.jpg,0.5525919832289219
data\final_submissions\11\16.jpg,data\web\11B_7.jpg,0.5243064723908901
data\final_submissions\11\16.jpg,data\web\11B_8.jpg,0.5711858496069908
data\final_submissions\11\16.jpg,data\web\11B_9.jpg,0.6361018270254135
data\final_submissions\11\5.jpg,data\ai\11A_11.png,0.6377836316823959
data\final_submissions\11\5.jpg,data\ai\11A_12.png,0.643647700548172
data\final_submissions\11\5.jpg,data\ai\11A_13.png,0.6501998007297516
data\final_submissions\11\5.jpg,data\ai\11A_14.png,0.6112665385007858
data\final_submissions\11\5.jpg,data\ai\11A_15.png,0.640977218747139
data\final_submissions\11\5.jpg,data\ai\11A_16.png,0.6520140618085861
data\final_submissions\11\5.jpg,data\ai\11A_17.png,0.6320110261440277
data\final_submissions\11\5.jpg,data\ai\11A_18.png,0.656906008720398
data\final_submissions\11\5.jpg,data\ai\11A_19.png,0.6538746058940887
data\final_submissions\11\5.jpg,data\ai\11A_20.png,0.6291936635971069
data\final_submissions\11\5.jpg,data\ai\11B_11.png,0.6618679612874985
data\final_submissions\11\5.jpg,data\ai\11B_12.png,0.6459817886352539
data\final_submissions\11\5.jpg,data\ai\11B_13.png,0.6433795690536499
data\final_submissions\11\5.jpg,data\ai\11B_14.png,0.619953379034996
data\final_submissions\11\5.jpg,data\ai\11B_15.png,0.6489678621292114
data\final_submissions\11\5.jpg,data\ai\11B_16.png,0.6007782146334648
data\final_submissions\11\5.jpg,data\ai\11B_17.png,0.6179158389568329
data\final_submissions\11\5.jpg,data\ai\11B_18.png,0.5896808356046677
data\final_submissions\11\5.jpg,data\web\11A_1.png,0.5424366965889931
data\final_submissions\11\5.jpg,data\web\11A_10.jpg,0.6168469935655594
data\final_submissions\11\5.jpg,data\web\11A_2.png,0.5892010405659676
data\final_submissions\11\5.jpg,data\web\11A_3.png,0.7449860125780106
data\final_submissions\11\5.jpg,data\web\11A_4.png,0.6235625445842743
data\final_submissions\11\5.jpg,data\web\11A_5.jpg,0.654135525226593
data\final_submissions\11\5.jpg,data\web\11A_6.png,0.5987847670912743
data\final_submissions\11\5.jpg,data\web\11A_7.png,0.5977767109870911
data\final_submissions\11\5.jpg,data\web\11A_8.png,0.5634543299674988
data\final_submissions\11\5.jpg,data\web\11A_9.jpg,0.6447940617799759
data\final_submissions\11\5.jpg,data\web\11B_10.jpg,0.7226176261901855
data\final_submissions\11\5.jpg,data\web\11B_1jpg.jpg,0.5906585678458214
data\final_submissions\11\5.jpg,data\web\11B_2.jpg,0.5496906563639641
data\final_submissions\11\5.jpg,data\web\11B_3.jpg,0.5903101861476898
data\final_submissions\11\5.jpg,data\web\11B_4.jpg,0.5959712043404579
data\final_submissions\11\5.jpg,data\web\11B_5.jpg,0.5339234694838524
data\final_submissions\11\5.jpg,data\web\11B_6.jpg,0.5526514686644077
data\final_submissions\11\5.jpg,data\web\11B_7.jpg,0.5447793677449226
data\final_submissions\11\5.jpg,data\web\11B_8.jpg,0.601632185280323
data\final_submissions\11\5.jpg,data\web\11B_9.jpg,0.6160523891448975
data\final_submissions\11\2.jpg,data\ai\11A_11.png,0.8003106117248535
data\final_submissions\11\2.jpg,data\ai\11A_12.png,0.7835645079612732
data\final_submissions\11\2.jpg,data\ai\11A_13.png,0.7087027728557587
data\final_submissions\11\2.jpg,data\ai\11A_14.png,0.6476347148418427
data\final_submissions\11\2.jpg,data\ai\11A_15.png,0.6763804852962494
data\final_submissions\11\2.jpg,data\ai\11A_16.png,0.6612885743379593
data\final_submissions\11\2.jpg,data\ai\11A_17.png,0.6724235117435455
data\final_submissions\11\2.jpg,data\ai\11A_18.png,0.7239309251308441
data\final_submissions\11\2.jpg,data\ai\11A_19.png,0.6702175885438919
data\final_submissions\11\2.jpg,data\ai\11A_20.png,0.6575297862291336
data\final_submissions\11\2.jpg,data\ai\11B_11.png,0.7785494327545166
data\final_submissions\11\2.jpg,data\ai\11B_12.png,0.7787117660045624
data\final_submissions\11\2.jpg,data\ai\11B_13.png,0.7890472710132599
data\final_submissions\11\2.jpg,data\ai\11B_14.png,0.622890517115593
data\final_submissions\11\2.jpg,data\ai\11B_15.png,0.6815517842769623
